station,date,depth_m,layer,parameter,value,sitetype,depth.measurement,datasource
200,2005-09-14,10,M,turb_NTU,0.6799999999999999,pelagic,actual,LMP chem
200,2006-05-31,2,E,alk_mglCaCO3,5.6,pelagic,actual,LMP chem
200,2006-05-31,2,E,cond_uScm,92.3,pelagic,actual,LMP chem
200,2006-05-31,2,E,H_M,4.168693834703364e-7,pelagic,actual,LMP chem
200,2006-05-31,2,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2006-05-31,2,E,turb_NTU,0.72,pelagic,actual,LMP chem
200,2006-05-31,6,M,cond_uScm,93,pelagic,actual,LMP chem
200,2006-05-31,6,M,H_M,3.090295432513592e-7,pelagic,actual,LMP chem
200,2006-05-31,6,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2006-05-31,6,M,turb_NTU,0.65,pelagic,actual,LMP chem
200,2006-05-31,12,H,cond_uScm,92.9,pelagic,actual,LMP chem
200,2006-05-31,12,H,H_M,3.890451449942802e-7,pelagic,actual,LMP chem
200,2006-05-31,12,H,TP_mgl,0.008,pelagic,actual,LMP chem
200,2006-05-31,12,H,turb_NTU,0.52,pelagic,actual,LMP chem
200,2006-07-05,2,E,alk_mglCaCO3,4.4,pelagic,actual,LMP chem
200,2006-07-05,2,E,cond_uScm,87.3,pelagic,actual,LMP chem
200,2006-07-05,2,E,H_M,2.570395782768862e-7,pelagic,actual,LMP chem
200,2006-07-05,2,E,TP_mgl,0.007,pelagic,actual,LMP chem
200,2006-07-05,2,E,turb_NTU,0.56,pelagic,actual,LMP chem
200,2006-07-05,8,M,cond_uScm,91.3,pelagic,actual,LMP chem
200,2006-07-05,8,M,H_M,4.073802778041134e-7,pelagic,actual,LMP chem
200,2006-07-05,8,M,TP_mgl,0.007,pelagic,actual,LMP chem
200,2006-07-05,8,M,turb_NTU,0.62,pelagic,actual,LMP chem
200,2006-07-05,14,H,cond_uScm,92.9,pelagic,actual,LMP chem
200,2006-07-05,14,H,H_M,5.495408738576253e-7,pelagic,actual,LMP chem
200,2006-07-05,14,H,TP_mgl,0.007,pelagic,actual,LMP chem
200,2006-07-05,14,H,turb_NTU,0.43000000000000005,pelagic,actual,LMP chem
200,2006-07-24,2,E,alk_mglCaCO3,5.2,pelagic,actual,LMP chem
200,2006-07-24,2,E,cond_uScm,84.4,pelagic,actual,LMP chem
200,2006-07-24,2,E,H_M,5.370317963702534e-7,pelagic,actual,LMP chem
200,2006-07-24,2,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2006-07-24,2,E,turb_NTU,0.46,pelagic,actual,LMP chem
200,2006-07-24,8,M,cond_uScm,90.6,pelagic,actual,LMP chem
200,2006-07-24,8,M,H_M,1.0715193052376104e-6,pelagic,actual,LMP chem
200,2006-07-24,8,M,TP_mgl,0.004,pelagic,actual,LMP chem
200,2006-07-24,8,M,turb_NTU,0.54,pelagic,actual,LMP chem
200,2006-07-24,16,H,cond_uScm,92.8,pelagic,actual,LMP chem
200,2006-07-24,16,H,H_M,1.778279410038921e-6,pelagic,actual,LMP chem
200,2006-07-24,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-07-24,16,H,turb_NTU,0.36,pelagic,actual,LMP chem
200,2006-09-11,4,E,alk_mglCaCO3,5.2,pelagic,actual,LMP chem
200,2006-09-11,4,E,cond_uScm,86.8,pelagic,actual,LMP chem
200,2006-09-11,4,E,H_M,3.388441561392033e-7,pelagic,actual,LMP chem
200,2006-09-11,4,E,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-09-11,4,E,turb_NTU,0.6,pelagic,actual,LMP chem
200,2006-09-11,11,M,cond_uScm,92.9,pelagic,actual,LMP chem
200,2006-09-11,11,M,H_M,1.0964781961431906e-6,pelagic,actual,LMP chem
200,2006-09-11,11,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-09-11,11,M,turb_NTU,0.53,pelagic,actual,LMP chem
200,2006-09-11,14,H,cond_uScm,93.8,pelagic,actual,LMP chem
200,2006-09-11,14,H,H_M,1.4791083881682107e-6,pelagic,actual,LMP chem
200,2006-09-11,14,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2006-09-11,14,H,turb_NTU,0.32,pelagic,actual,LMP chem
200,2006-10-09,6,E,alk_mglCaCO3,5.4,pelagic,actual,LMP chem
200,2006-10-09,6,E,cond_uScm,88.1,pelagic,actual,LMP chem
200,2006-10-09,6,E,H_M,2.630267991895382e-7,pelagic,actual,LMP chem
200,2006-10-09,6,E,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-10-09,6,E,turb_NTU,0.5,pelagic,actual,LMP chem
200,2006-10-09,13,M,cond_uScm,93,pelagic,actual,LMP chem
200,2006-10-09,13,M,H_M,1.148153621496881e-6,pelagic,actual,LMP chem
200,2006-10-09,13,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-10-09,13,M,turb_NTU,0.36,pelagic,actual,LMP chem
200,2006-10-09,16,H,cond_uScm,93.8,pelagic,actual,LMP chem
200,2006-10-09,16,H,H_M,1.4791083881682107e-6,pelagic,actual,LMP chem
200,2006-10-09,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2006-10-09,16,H,turb_NTU,0.35,pelagic,actual,LMP chem
200,2007-06-11,3,E,alk_mglCaCO3,4.1,pelagic,actual,LMP chem
200,2007-06-11,3,E,cond_uScm,83.6,pelagic,actual,LMP chem
200,2007-06-11,3,E,H_M,2.6915348039269127e-7,pelagic,actual,LMP chem
200,2007-06-11,3,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2007-06-11,3,E,turb_NTU,0.8,pelagic,actual,LMP chem
200,2007-06-11,8,M,cond_uScm,83.8,pelagic,actual,LMP chem
200,2007-06-11,8,M,H_M,2.8840315031266125e-007,pelagic,actual,LMP chem
200,2007-06-11,8,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2007-06-11,8,M,turb_NTU,2.3,pelagic,actual,LMP chem
200,2007-06-11,14,H,cond_uScm,84.6,pelagic,actual,LMP chem
200,2007-06-11,14,H,H_M,4.786300923226384e-7,pelagic,actual,LMP chem
200,2007-06-11,14,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2007-06-11,14,H,turb_NTU,0.88,pelagic,actual,LMP chem
200,2007-07-16,3,E,alk_mglCaCO3,3.1,pelagic,actual,LMP chem
200,2007-07-16,3,E,cond_uScm,82,pelagic,actual,LMP chem
200,2007-07-16,3,E,H_M,1.9952623149688814e-7,pelagic,actual,LMP chem
200,2007-07-16,3,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2007-07-16,3,E,turb_NTU,0.4,pelagic,actual,LMP chem
200,2007-07-16,10,M,cond_uScm,84,pelagic,actual,LMP chem
200,2007-07-16,10,M,H_M,5.888436553555883e-7,pelagic,actual,LMP chem
200,2007-07-16,10,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2007-07-16,10,M,turb_NTU,1.57,pelagic,actual,LMP chem
200,2007-07-16,16,H,cond_uScm,84.3,pelagic,actual,LMP chem
200,2007-07-16,16,H,H_M,8.317637711026718e-7,pelagic,actual,LMP chem
200,2007-07-16,16,H,TP_mgl,0.017,pelagic,actual,LMP chem
200,2007-07-16,16,H,turb_NTU,0.46,pelagic,actual,LMP chem
200,2007-08-14,3,E,alk_mglCaCO3,3.4,pelagic,actual,LMP chem
200,2007-08-14,3,E,cond_uScm,84.2,pelagic,actual,LMP chem
200,2007-08-14,3,E,H_M,2.238721138568342e-7,pelagic,actual,LMP chem
200,2007-08-14,3,E,TP_mgl,0.005,pelagic,actual,LMP chem
200,2007-08-14,3,E,turb_NTU,0.31,pelagic,actual,LMP chem
200,2007-08-14,10,M,cond_uScm,84,pelagic,actual,LMP chem
200,2007-08-14,10,M,H_M,4.897788193684475e-7,pelagic,actual,LMP chem
200,2007-08-14,10,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2007-08-14,10,M,turb_NTU,0.49,pelagic,actual,LMP chem
200,2007-08-14,16,H,cond_uScm,85.2,pelagic,actual,LMP chem
200,2007-08-14,16,H,H_M,8.709635899560818e-7,pelagic,actual,LMP chem
200,2007-08-14,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2007-08-14,16,H,turb_NTU,0.72,pelagic,actual,LMP chem
200,2007-09-11,4,E,alk_mglCaCO3,4.2,pelagic,actual,LMP chem
200,2007-09-11,4,E,cond_uScm,84.5,pelagic,actual,LMP chem
200,2007-09-11,4,E,H_M,2.630267991895382e-7,pelagic,actual,LMP chem
200,2007-09-11,4,E,TP_mgl,0.002,pelagic,actual,LMP chem
200,2007-09-11,4,E,turb_NTU,0.36,pelagic,actual,LMP chem
200,2007-09-11,11,M,cond_uScm,84.7,pelagic,actual,LMP chem
200,2007-09-11,11,M,H_M,9.332543007969921e-7,pelagic,actual,LMP chem
200,2007-09-11,11,M,TP_mgl,0.003,pelagic,actual,LMP chem
200,2007-09-11,11,M,turb_NTU,0.5,pelagic,actual,LMP chem
200,2007-09-11,16,H,cond_uScm,85.4,pelagic,actual,LMP chem
200,2007-09-11,16,H,H_M,1.3489628825916508e-6,pelagic,actual,LMP chem
200,2007-09-11,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2007-09-11,16,H,turb_NTU,0.9400000000000001,pelagic,actual,LMP chem
200,2008-06-03,6,E,alk_mglCaCO3,2.1,pelagic,actual,LMP chem
200,2008-06-03,6,E,cond_uScm,89.6,pelagic,actual,LMP chem
200,2008-06-03,6,E,H_M,1.7378008287493812e-7,pelagic,actual,LMP chem
200,2008-06-03,6,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2008-06-03,6,E,turb_NTU,0.5700000000000001,pelagic,actual,LMP chem
200,2008-06-03,12,M,cond_uScm,90.5,pelagic,actual,LMP chem
200,2008-06-03,12,M,H_M,2.818382931264452e-7,pelagic,actual,LMP chem
200,2008-06-03,12,M,TP_mgl,0.004,pelagic,actual,LMP chem
200,2008-06-03,12,M,turb_NTU,0.35,pelagic,actual,LMP chem
200,2008-06-03,16,H,cond_uScm,90.4,pelagic,actual,LMP chem
200,2008-06-03,16,H,H_M,2.7542287033381716e-7,pelagic,actual,LMP chem
200,2008-06-03,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2008-06-03,16,H,turb_NTU,0.44,pelagic,actual,LMP chem
200,2008-07-01,2,E,alk_mglCaCO3,4.4,pelagic,actual,LMP chem
200,2008-07-01,2,E,cond_uScm,89.2,pelagic,actual,LMP chem
200,2008-07-01,2,E,H_M,1.9054607179632512e-7,pelagic,actual,LMP chem
200,2008-07-01,2,E,TP_mgl,0.003,pelagic,actual,LMP chem
200,2008-07-01,2,E,turb_NTU,0.45,pelagic,actual,LMP chem
200,2008-07-01,9,M,cond_uScm,90.3,pelagic,actual,LMP chem
200,2008-07-01,9,M,H_M,1.7378008287493812e-7,pelagic,actual,LMP chem
200,2008-07-01,9,M,TP_mgl,0.003,pelagic,actual,LMP chem
200,2008-07-01,9,M,turb_NTU,0.52,pelagic,actual,LMP chem
200,2008-07-01,16,H,cond_uScm,90.8,pelagic,actual,LMP chem
200,2008-07-01,16,H,H_M,3.8018939632056126e-7,pelagic,actual,LMP chem
200,2008-07-01,16,H,TP_mgl,0.004,pelagic,actual,LMP chem
200,2008-07-01,16,H,turb_NTU,1.2,pelagic,actual,LMP chem
200,2008-07-29,3,E,alk_mglCaCO3,4.2,pelagic,actual,LMP chem
200,2008-07-29,3,E,cond_uScm,86.3,pelagic,actual,LMP chem
200,2008-07-29,3,E,H_M,1.122018454301961e-7,pelagic,actual,LMP chem
200,2008-07-29,3,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2008-07-29,3,E,turb_NTU,0.42000000000000004,pelagic,actual,LMP chem
200,2008-07-29,9,M,cond_uScm,87,pelagic,actual,LMP chem
200,2008-07-29,9,M,H_M,1.621810097358931e-7,pelagic,actual,LMP chem
200,2008-07-29,9,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2008-07-29,9,M,turb_NTU,1.03,pelagic,actual,LMP chem
200,2008-07-29,14,H,cond_uScm,88.6,pelagic,actual,LMP chem
200,2008-07-29,14,H,H_M,4.897788193684475e-7,pelagic,actual,LMP chem
200,2008-07-29,14,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2008-07-29,14,H,turb_NTU,1.8,pelagic,actual,LMP chem
200,2008-09-02,4,E,alk_mglCaCO3,4.3,pelagic,actual,LMP chem
200,2008-09-02,4,E,cond_uScm,87.4,pelagic,actual,LMP chem
200,2008-09-02,4,E,H_M,1.2589254117941707e-7,pelagic,actual,LMP chem
200,2008-09-02,4,E,TP_mgl,0.003,pelagic,actual,LMP chem
200,2008-09-02,4,E,turb_NTU,0.62,pelagic,actual,LMP chem
200,2008-09-02,10,M,cond_uScm,87,pelagic,actual,LMP chem
200,2008-09-02,10,M,H_M,4.786300923226384e-7,pelagic,actual,LMP chem
200,2008-09-02,10,M,TP_mgl,0.008,pelagic,actual,LMP chem
200,2008-09-02,10,M,turb_NTU,0.9,pelagic,actual,LMP chem
200,2008-09-02,16,H,cond_uScm,87.3,pelagic,actual,LMP chem
200,2008-09-02,16,H,H_M,7.943282347242827e-7,pelagic,actual,LMP chem
200,2008-09-02,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2008-09-02,16,H,turb_NTU,0.6,pelagic,actual,LMP chem
200,2009-05-26,4,E,alk_mglCaCO3,4.1,pelagic,actual,LMP chem
200,2009-05-26,4,E,cond_uScm,93.2,pelagic,actual,LMP chem
200,2009-05-26,4,E,H_M,1.3182567385564112e-7,pelagic,actual,LMP chem
200,2009-05-26,4,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-05-26,4,E,turb_NTU,0.9400000000000001,pelagic,actual,LMP chem
200,2009-05-26,8,M,cond_uScm,94.6,pelagic,actual,LMP chem
200,2009-05-26,8,M,H_M,1.4125375446227613e-7,pelagic,actual,LMP chem
200,2009-05-26,8,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2009-05-26,8,M,turb_NTU,0.63,pelagic,actual,LMP chem
200,2009-05-26,14,H,cond_uScm,94.1,pelagic,actual,LMP chem
200,2009-05-26,14,H,H_M,2.089296130854041e-7,pelagic,actual,LMP chem
200,2009-05-26,14,H,TP_mgl,0.004,pelagic,actual,LMP chem
200,2009-05-26,14,H,turb_NTU,0.76,pelagic,actual,LMP chem
200,2009-06-22,4,E,alk_mglCaCO3,4.8,pelagic,actual,LMP chem
200,2009-06-22,4,E,cond_uScm,92.5,pelagic,actual,LMP chem
200,2009-06-22,4,E,H_M,1.4125375446227613e-7,pelagic,actual,LMP chem
200,2009-06-22,4,E,TP_mgl,0.007,pelagic,actual,LMP chem
200,2009-06-22,4,E,turb_NTU,0.5700000000000001,pelagic,actual,LMP chem
200,2009-06-22,11,M,cond_uScm,93.8,pelagic,actual,LMP chem
200,2009-06-22,11,M,H_M,2.1379620895022316e-7,pelagic,actual,LMP chem
200,2009-06-22,11,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-06-22,11,M,turb_NTU,0.6,pelagic,actual,LMP chem
200,2009-06-22,16,H,cond_uScm,94.7,pelagic,actual,LMP chem
200,2009-06-22,16,H,H_M,3.6307805477010137e-7,pelagic,actual,LMP chem
200,2009-06-22,16,H,TP_mgl,0.007,pelagic,actual,LMP chem
200,2009-06-22,16,H,turb_NTU,0.8600000000000001,pelagic,actual,LMP chem
200,2009-07-13,4,E,alk_mglCaCO3,5.3,pelagic,actual,LMP chem
200,2009-07-13,4,E,cond_uScm,93.4,pelagic,actual,LMP chem
200,2009-07-13,4,E,H_M,1.6595869074375612e-7,pelagic,actual,LMP chem
200,2009-07-13,4,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-07-13,4,E,turb_NTU,1.1700000000000002,pelagic,actual,LMP chem
200,2009-07-13,10,M,cond_uScm,93.2,pelagic,actual,LMP chem
200,2009-07-13,10,M,H_M,3.1622776601683824e-7,pelagic,actual,LMP chem
200,2009-07-13,10,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-07-13,10,M,turb_NTU,1.11,pelagic,actual,LMP chem
200,2009-07-13,17,H,cond_uScm,93.8,pelagic,actual,LMP chem
200,2009-07-13,17,H,H_M,6.309573444801935e-7,pelagic,actual,LMP chem
200,2009-07-13,17,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2009-07-13,17,H,turb_NTU,0.88,pelagic,actual,LMP chem
200,2009-08-12,4,E,alk_mglCaCO3,4.4,pelagic,actual,LMP chem
200,2009-08-12,4,E,cond_uScm,93.4,pelagic,actual,LMP chem
200,2009-08-12,4,E,H_M,1.6982436524617514e-7,pelagic,actual,LMP chem
200,2009-08-12,4,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2009-08-12,4,E,turb_NTU,0.31,pelagic,actual,LMP chem
200,2009-08-12,10,M,cond_uScm,93.8,pelagic,actual,LMP chem
200,2009-08-12,10,M,H_M,3.548133892335753e-7,pelagic,actual,LMP chem
200,2009-08-12,10,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-08-12,10,M,turb_NTU,0.58,pelagic,actual,LMP chem
200,2009-08-12,15,H,cond_uScm,94.2,pelagic,actual,LMP chem
200,2009-08-12,15,H,H_M,5.495408738576253e-7,pelagic,actual,LMP chem
200,2009-08-12,15,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2009-08-12,15,H,turb_NTU,0.65,pelagic,actual,LMP chem
200,2009-09-01,4,E,alk_mglCaCO3,4.4,pelagic,actual,LMP chem
200,2009-09-01,4,E,cond_uScm,93.2,pelagic,actual,LMP chem
200,2009-09-01,4,E,H_M,1.621810097358931e-7,pelagic,actual,LMP chem
200,2009-09-01,4,E,TP_mgl,0.003,pelagic,actual,LMP chem
200,2009-09-01,4,E,turb_NTU,0.42000000000000004,pelagic,actual,LMP chem
200,2009-09-01,11,M,cond_uScm,95.6,pelagic,actual,LMP chem
200,2009-09-01,11,M,H_M,5.128613839913653e-7,pelagic,actual,LMP chem
200,2009-09-01,11,M,TP_mgl,0.009,pelagic,actual,LMP chem
200,2009-09-01,11,M,turb_NTU,0.93,pelagic,actual,LMP chem
200,2009-09-01,16,H,cond_uScm,95.5,pelagic,actual,LMP chem
200,2009-09-01,16,H,H_M,7.762471166286915e-7,pelagic,actual,LMP chem
200,2009-09-01,16,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2009-09-01,16,H,turb_NTU,1.6400000000000001,pelagic,actual,LMP chem
200,2010-06-02,2,E,alk_mglCaCO3,5.3,pelagic,actual,LMP chem
200,2010-06-02,2,E,cond_uScm,91.1,pelagic,actual,LMP chem
200,2010-06-02,2,E,H_M,1.9054607179632512e-7,pelagic,actual,LMP chem
200,2010-06-02,2,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-06-02,2,E,turb_NTU,1.2,pelagic,actual,LMP chem
200,2010-06-02,6,M,cond_uScm,90.5,pelagic,actual,LMP chem
200,2010-06-02,6,M,H_M,1.1481536214968813e-7,pelagic,actual,LMP chem
200,2010-06-02,6,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2010-06-02,6,M,turb_NTU,1.55,pelagic,actual,LMP chem
200,2010-06-02,12,H,cond_uScm,90.5,pelagic,actual,LMP chem
200,2010-06-02,12,H,H_M,1.122018454301961e-7,pelagic,actual,LMP chem
200,2010-06-02,12,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2010-06-02,12,H,turb_NTU,0.8600000000000001,pelagic,actual,LMP chem
200,2010-07-12,3,E,alk_mglCaCO3,4.2,pelagic,actual,LMP chem
200,2010-07-12,3,E,cond_uScm,94.9,pelagic,actual,LMP chem
200,2010-07-12,3,E,H_M,2.089296130854041e-7,pelagic,actual,LMP chem
200,2010-07-12,3,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-07-12,3,E,turb_NTU,0.63,pelagic,actual,LMP chem
200,2010-07-12,8,M,cond_uScm,92.1,pelagic,actual,LMP chem
200,2010-07-12,8,M,H_M,2.238721138568342e-7,pelagic,actual,LMP chem
200,2010-07-12,8,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2010-07-12,8,M,turb_NTU,1.1,pelagic,actual,LMP chem
200,2010-07-12,15,H,cond_uScm,93.4,pelagic,actual,LMP chem
200,2010-07-12,15,H,H_M,5.495408738576253e-7,pelagic,actual,LMP chem
200,2010-07-12,15,H,TP_mgl,0.005,pelagic,actual,LMP chem
200,2010-07-12,15,H,turb_NTU,0.56,pelagic,actual,LMP chem
200,2010-08-17,4,E,alk_mglCaCO3,4.5,pelagic,actual,LMP chem
200,2010-08-17,4,E,cond_uScm,96.9,pelagic,actual,LMP chem
200,2010-08-17,4,E,H_M,1.584893192461111e-7,pelagic,actual,LMP chem
200,2010-08-17,4,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-08-17,4,E,turb_NTU,0.7799999999999999,pelagic,actual,LMP chem
200,2010-08-17,10,M,cond_uScm,94.8,pelagic,actual,LMP chem
200,2010-08-17,10,M,H_M,3.890451449942802e-7,pelagic,actual,LMP chem
200,2010-08-17,10,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2010-08-17,10,M,turb_NTU,0.92,pelagic,actual,LMP chem
200,2010-08-17,16,H,cond_uScm,96.5,pelagic,actual,LMP chem
200,2010-08-17,16,H,H_M,6.309573444801935e-7,pelagic,actual,LMP chem
200,2010-08-17,16,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2010-08-17,16,H,turb_NTU,1.51,pelagic,actual,LMP chem
200,2010-09-13,5,E,alk_mglCaCO3,4.4,pelagic,actual,LMP chem
200,2010-09-13,5,E,cond_uScm,101,pelagic,actual,LMP chem
200,2010-09-13,5,E,H_M,1.3182567385564112e-7,pelagic,actual,LMP chem
200,2010-09-13,5,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-09-13,5,E,turb_NTU,0.48000000000000004,pelagic,actual,LMP chem
200,2010-09-13,12,M,cond_uScm,100.4,pelagic,actual,LMP chem
200,2010-09-13,12,M,H_M,1.5488166189124808e-7,pelagic,actual,LMP chem
200,2010-09-13,12,M,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-09-13,12,M,turb_NTU,0.54,pelagic,actual,LMP chem
200,2010-09-13,16,H,cond_uScm,101.8,pelagic,actual,LMP chem
200,2010-09-13,16,H,H_M,5.754399373371575e-7,pelagic,actual,LMP chem
200,2010-09-13,16,H,TP_mgl,0.007,pelagic,actual,LMP chem
200,2010-09-13,16,H,turb_NTU,1.04,pelagic,actual,LMP chem
200,2010-10-05,6,E,alk_mglCaCO3,4.3,pelagic,actual,LMP chem
200,2010-10-05,6,E,cond_uScm,90.3,pelagic,actual,LMP chem
200,2010-10-05,6,E,H_M,2.187761623949552e-7,pelagic,actual,LMP chem
200,2010-10-05,6,E,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-10-05,6,E,turb_NTU,0.73,pelagic,actual,LMP chem
200,2010-10-05,14,M,cond_uScm,89.8,pelagic,actual,LMP chem
200,2010-10-05,14,M,H_M,7.244359600749915e-7,pelagic,actual,LMP chem
200,2010-10-05,14,M,TP_mgl,0.004,pelagic,actual,LMP chem
200,2010-10-05,14,M,turb_NTU,1.32,pelagic,actual,LMP chem
200,2010-10-05,16,H,cond_uScm,90.9,pelagic,actual,LMP chem
200,2010-10-05,16,H,H_M,7.413102413009186e-7,pelagic,actual,LMP chem
200,2010-10-05,16,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2010-10-05,16,H,turb_NTU,0.9400000000000001,pelagic,actual,LMP chem
200,2011-05-31,2,E,alk_mglCaCO3,3.8,pelagic,actual,LMP chem
200,2011-05-31,2,E,cond_uScm,90.9,pelagic,actual,LMP chem
200,2011-05-31,2,E,H_M,1.4125375446227613e-7,pelagic,actual,LMP chem
200,2011-05-31,2,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2011-05-31,2,E,turb_NTU,0.64,pelagic,actual,LMP chem
200,2011-05-31,8,M,cond_uScm,93.2,pelagic,actual,LMP chem
200,2011-05-31,8,M,H_M,4.570881896148752e-7,pelagic,actual,LMP chem
200,2011-05-31,8,M,TP_mgl,0.007,pelagic,actual,LMP chem
200,2011-05-31,8,M,turb_NTU,0.8400000000000001,pelagic,actual,LMP chem
200,2011-05-31,14,H,cond_uScm,93.5,pelagic,actual,LMP chem
200,2011-05-31,14,H,H_M,5.623413251903492e-7,pelagic,actual,LMP chem
200,2011-05-31,14,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2011-05-31,14,H,turb_NTU,2.3699999999999997,pelagic,actual,LMP chem
200,2011-06-21,2,E,alk_mglCaCO3,3.8,pelagic,actual,LMP chem
200,2011-06-21,2,E,cond_uScm,80.6,pelagic,actual,LMP chem
200,2011-06-21,2,E,H_M,2.570395782768862e-7,pelagic,actual,LMP chem
200,2011-06-21,2,E,TP_mgl,0.005,pelagic,actual,LMP chem
200,2011-06-21,2,E,turb_NTU,2.09,pelagic,actual,LMP chem
200,2011-06-21,8,M,cond_uScm,83,pelagic,actual,LMP chem
200,2011-06-21,8,M,H_M,5.248074602497724e-7,pelagic,actual,LMP chem
200,2011-06-21,8,M,TP_mgl,0.006,pelagic,actual,LMP chem
200,2011-06-21,8,M,turb_NTU,0.93,pelagic,actual,LMP chem
200,2011-06-21,16,H,cond_uScm,82.6,pelagic,actual,LMP chem
200,2011-06-21,16,H,H_M,6.918309709189366e-7,pelagic,actual,LMP chem
200,2011-06-21,16,H,TP_mgl,0.006,pelagic,actual,LMP chem
200,2011-06-21,16,H,turb_NTU,0.5700000000000001,pelagic,actual,LMP chem
200,2011-07-19,3,E,alk_mglCaCO3,4.9,pelagic,actual,LMP chem
200,2011-07-19,3,E,cond_uScm,85,pelagic,actual,LMP chem
200,2011-07-19,3,E,H_M,1.1748975549395311e-7,pelagic,actual,LMP chem
200,2011-07-19,3,E,TP_mgl,0.006,pelagic,actual,LMP chem
200,2011-07-19,3,E,turb_NTU,0.38,pelagic,actual,LMP chem
200,2011-07-19,8,M,cond_uScm,85.8,pelagic,actual,LMP chem
200,2011-07-19,8,M,H_M,1.6595869074375612e-7,pelagic,actual,LMP chem
200,2011-07-19,8,M,TP_mgl,0.007,pelagic,actual,LMP chem
200,2011-07-19,8,M,turb_NTU,1.12,pelagic,actual,LMP chem
200,2011-07-19,14,H,cond_uScm,87.9,pelagic,actual,LMP chem
200,2011-07-19,14,H,H_M,4.168693834703364e-7,pelagic,actual,LMP chem
200,2011-07-19,14,H,TP_mgl,0.008,pelagic,actual,LMP chem
200,2011-07-19,14,H,turb_NTU,1.07,pelagic,actual,LMP chem
200,2011-08-18,4,E,alk_mglCaCO3,4.7,pelagic,actual,LMP chem
200,2011-08-18,4,E,cond_uScm,88.1,pelagic,actual,LMP chem
200,2011-08-18,4,E,H_M,1.0232929922807507e-7,pelagic,actual,LMP chem
200,2011-08-18,4,E,TP_mgl,0.003,pelagic,actual,LMP chem
200,2011-08-18,4,E,turb_NTU,0.6599999999999999,pelagic,actual,LMP chem
200,2011-08-18,10,M,cond_uScm,90.4,pelagic,actual,LMP chem
200,2011-08-18,10,M,H_M,3.8018939632056126e-7,pelagic,actual,LMP chem
200,2011-08-18,10,M,TP_mgl,0.005,pelagic,actual,LMP chem
200,2011-08-18,10,M,turb_NTU,1.34,pelagic,actual,LMP chem
200,2011-08-18,14,H,cond_uScm,90.9,pelagic,actual,LMP chem
200,2011-08-18,14,H,H_M,7.585775750291846e-7,pelagic,actual,LMP chem
200,2011-08-18,14,H,TP_mgl,0.009,pelagic,actual,LMP chem
200,2011-08-18,14,H,turb_NTU,1.3900000000000001,pelagic,actual,LMP chem
200,2011-09-19,5,E,alk_mglCaCO3,5.4,pelagic,actual,LMP chem
