station,date,depth_m,flag,parameter,value,depth.measurement,sitetype,datasource
210,2004-09-20,18,NA,DO_pctsat,31.9,actual,pelagic,LMP DO
210,2004-09-20,17,NA,DO_pctsat,34.5,actual,pelagic,LMP DO
210,2004-09-20,16,NA,DO_pctsat,36.9,actual,pelagic,LMP DO
210,2012-05-23,1,NA,temp_C,19.1,actual,pelagic,LMP DO
210,2017-08-22,5,NA,DO_mgl,8.62,actual,pelagic,LMP DO
210,1991-06-28,1,NA,temp_C,21.9,actual,pelagic,LMP DO
210,1991-06-28,0.5,NA,temp_C,21.9,actual,pelagic,LMP DO
210,1991-06-28,0.1,NA,temp_C,21.9,actual,pelagic,LMP DO
210,2003-09-22,17,NA,temp_C,8.7,actual,pelagic,LMP DO
210,2003-09-22,16,NA,temp_C,8.8,actual,pelagic,LMP DO
210,2003-09-22,15,NA,temp_C,9.1,actual,pelagic,LMP DO
210,2003-09-22,14,NA,temp_C,9.6,actual,pelagic,LMP DO
210,2003-09-22,13,NA,temp_C,10.3,actual,pelagic,LMP DO
210,2003-09-22,12,NA,temp_C,11.4,actual,pelagic,LMP DO
210,2003-09-22,11,NA,temp_C,12.5,actual,pelagic,LMP DO
210,2003-09-22,10,NA,temp_C,16.7,actual,pelagic,LMP DO
210,2003-09-22,9,NA,temp_C,19,actual,pelagic,LMP DO
210,2003-09-22,8,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,7,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,6,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,5,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,4,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,3,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,2,NA,temp_C,19.5,actual,pelagic,LMP DO
210,2003-09-22,1,NA,temp_C,19.4,actual,pelagic,LMP DO
210,2003-09-22,0.5,NA,temp_C,19.4,actual,pelagic,LMP DO
210,2011-09-19,0.5,NA,temp_C,18.6,actual,pelagic,LMP DO
210,1994-07-29,16,NA,DO_mgl,8.4,actual,pelagic,LMP DO
210,1994-07-29,15,NA,DO_mgl,9,actual,pelagic,LMP DO
210,2015-06-22,30,NA,DO_mgl,9.48,actual,pelagic,LMP DO
210,2011-08-17,0.5,NA,temp_C,21.9,actual,pelagic,LMP DO
210,2015-06-22,28,NA,DO_mgl,9.7,actual,pelagic,LMP DO
210,1999-07-20,23,NA,DO_mgl,9.1,actual,pelagic,LMP DO
210,1999-07-20,22,NA,DO_mgl,9.2,actual,pelagic,LMP DO
210,1999-07-20,21,NA,DO_mgl,9.5,actual,pelagic,LMP DO
210,1999-07-20,20,NA,DO_mgl,9.8,actual,pelagic,LMP DO
210,1999-07-20,19,NA,DO_mgl,10,actual,pelagic,LMP DO
210,1999-07-20,18,NA,DO_mgl,10.2,actual,pelagic,LMP DO
210,1999-07-20,17,NA,DO_mgl,10.3,actual,pelagic,LMP DO
210,1999-07-20,16,NA,DO_mgl,10.5,actual,pelagic,LMP DO
210,2001-07-23,3,NA,DO_mgl,7.4,actual,pelagic,LMP DO
210,2001-07-23,2,NA,DO_mgl,7.3,actual,pelagic,LMP DO
210,2001-07-23,1,NA,DO_mgl,7.4,actual,pelagic,LMP DO
210,2001-07-23,0.5,NA,DO_mgl,7.3,actual,pelagic,LMP DO
210,2006-08-15,14,NA,temp_C,11.7,actual,pelagic,LMP DO
210,2006-08-15,13,NA,temp_C,12.3,actual,pelagic,LMP DO
210,2006-08-15,12,NA,temp_C,12.8,actual,pelagic,LMP DO
210,2006-08-15,11,NA,temp_C,13.6,actual,pelagic,LMP DO
210,2006-08-15,10,NA,temp_C,14.6,actual,pelagic,LMP DO
210,2006-08-15,9,NA,temp_C,16,actual,pelagic,LMP DO
210,2006-08-15,8,NA,temp_C,18.1,actual,pelagic,LMP DO
210,2006-08-15,7,NA,temp_C,20.1,actual,pelagic,LMP DO
210,2006-08-15,6,NA,temp_C,20.8,actual,pelagic,LMP DO
210,2006-08-15,5,NA,temp_C,21.5,actual,pelagic,LMP DO
210,2006-08-15,4,NA,temp_C,21.4,actual,pelagic,LMP DO
210,1993-09-05,22,NA,temp_C,9.6,actual,pelagic,LMP DO
210,1993-09-05,21,NA,temp_C,9.8,actual,pelagic,LMP DO
210,1993-09-05,20,NA,temp_C,10,actual,pelagic,LMP DO
210,1993-09-05,19,NA,temp_C,11.4,actual,pelagic,LMP DO
210,1993-09-05,18,NA,temp_C,11.5,actual,pelagic,LMP DO
210,1993-09-05,17,NA,temp_C,12.5,actual,pelagic,LMP DO
210,1993-09-05,16,NA,temp_C,11.2,actual,pelagic,LMP DO
210,1991-05-28,18,NA,temp_C,7.6,actual,pelagic,LMP DO
210,1991-05-28,17,NA,temp_C,7.7,actual,pelagic,LMP DO
210,1991-05-28,16,NA,temp_C,7.8,actual,pelagic,LMP DO
210,1991-05-28,15,NA,temp_C,7.9,actual,pelagic,LMP DO
210,1991-05-28,14,NA,temp_C,8.1,actual,pelagic,LMP DO
210,1991-05-28,13,NA,temp_C,8.6,actual,pelagic,LMP DO
210,1991-05-28,12,NA,temp_C,8.9,actual,pelagic,LMP DO
210,1991-05-28,11,NA,temp_C,9.4,actual,pelagic,LMP DO
210,1991-05-28,10,NA,temp_C,9.7,actual,pelagic,LMP DO
210,1991-05-28,9,NA,temp_C,10.1,actual,pelagic,LMP DO
210,1991-05-28,8.5,NA,temp_C,10.4,actual,pelagic,LMP DO
210,1991-05-28,8,NA,temp_C,10.8,actual,pelagic,LMP DO
210,1991-05-28,7.5,NA,temp_C,11.6,actual,pelagic,LMP DO
210,1991-05-28,7,NA,temp_C,12.1,actual,pelagic,LMP DO
210,1991-05-28,6.5,NA,temp_C,12.7,actual,pelagic,LMP DO
210,1991-05-28,6,NA,temp_C,14,actual,pelagic,LMP DO
210,2011-07-19,30,NA,temp_C,7.8,actual,pelagic,LMP DO
210,2011-07-19,29,NA,temp_C,7.9,actual,pelagic,LMP DO
210,2011-07-19,28,NA,temp_C,7.9,actual,pelagic,LMP DO
210,2011-07-19,27,NA,temp_C,8,actual,pelagic,LMP DO
210,2011-07-19,26,NA,temp_C,8,actual,pelagic,LMP DO
210,2011-07-19,25,NA,temp_C,8.1,actual,pelagic,LMP DO
210,1991-05-28,0.5,NA,temp_C,18.3,actual,pelagic,LMP DO
210,1991-05-28,0.1,NA,temp_C,18.3,actual,pelagic,LMP DO
210,1990-10-04,21,NA,temp_C,10,actual,pelagic,LMP DO
210,1990-10-04,20.5,NA,temp_C,10,actual,pelagic,LMP DO
210,1990-10-04,20,NA,temp_C,10.1,actual,pelagic,LMP DO
210,1990-10-04,19,NA,temp_C,10.3,actual,pelagic,LMP DO
210,1990-10-04,18,NA,temp_C,10.6,actual,pelagic,LMP DO
210,1992-05-26,29,NA,temp_C,5.3,actual,pelagic,LMP DO
210,1992-05-26,28,NA,temp_C,5.4,actual,pelagic,LMP DO
210,1992-05-26,27,NA,temp_C,5.4,actual,pelagic,LMP DO
210,1992-05-26,26,NA,temp_C,5.5,actual,pelagic,LMP DO
210,1999-09-02,0.5,NA,DO_pctsat,95,actual,pelagic,LMP DO
210,2018-09-17,8,NA,DO_mgl,8.19,actual,pelagic,LMP DO
210,2017-07-18,12,NA,DO_mgl,8.3,actual,pelagic,LMP DO
210,2017-07-18,11,NA,DO_mgl,8.55,actual,pelagic,LMP DO
210,2017-07-18,10,NA,DO_mgl,8.69,actual,pelagic,LMP DO
210,2017-07-18,13,NA,DO_mgl,8.1,actual,pelagic,LMP DO
210,2017-07-18,9,NA,DO_mgl,9.05,actual,pelagic,LMP DO
210,2017-07-18,8,NA,DO_mgl,9.01,actual,pelagic,LMP DO
210,2017-07-18,7,NA,DO_mgl,9.139999999999999,actual,pelagic,LMP DO
210,2017-07-18,14,NA,DO_mgl,8.02,actual,pelagic,LMP DO
210,2017-07-18,5,NA,DO_mgl,8.6,actual,pelagic,LMP DO
210,2017-07-18,21,NA,DO_mgl,7.79,actual,pelagic,LMP DO
210,2001-06-25,27,NA,DO_mgl,11.3,actual,pelagic,LMP DO
210,2001-06-25,15,NA,DO_mgl,12,actual,pelagic,LMP DO
210,2001-06-25,14,NA,DO_mgl,12.3,actual,pelagic,LMP DO
210,2001-06-25,13,NA,DO_mgl,12.2,actual,pelagic,LMP DO
210,2001-06-25,12,NA,DO_mgl,12.4,actual,pelagic,LMP DO
210,2012-08-20,16,NA,temp_C,10.2,actual,pelagic,LMP DO
210,2012-08-20,15,NA,temp_C,10.5,actual,pelagic,LMP DO
210,2011-07-19,12,NA,temp_C,10.8,actual,pelagic,LMP DO
210,2011-07-19,11,NA,temp_C,11.4,actual,pelagic,LMP DO
210,2011-07-19,10,NA,temp_C,13.7,actual,pelagic,LMP DO
210,2011-07-19,9,NA,temp_C,14.1,actual,pelagic,LMP DO
210,2011-07-19,8,NA,temp_C,16,actual,pelagic,LMP DO
210,2011-07-19,7,NA,temp_C,20.9,actual,pelagic,LMP DO
210,2011-07-19,6,NA,temp_C,22.9,actual,pelagic,LMP DO
210,2011-07-19,5,NA,temp_C,23.7,actual,pelagic,LMP DO
210,2011-07-19,4,NA,temp_C,24.2,actual,pelagic,LMP DO
210,2012-08-20,5,NA,temp_C,24.2,actual,pelagic,LMP DO
210,2012-08-20,4,NA,temp_C,24.1,actual,pelagic,LMP DO
210,2011-07-19,1,NA,temp_C,24.4,actual,pelagic,LMP DO
210,2011-07-19,0.5,NA,temp_C,24.5,actual,pelagic,LMP DO
210,2009-10-05,6,NA,DO_pctsat,92,actual,pelagic,LMP DO
210,2009-10-05,5,NA,DO_pctsat,92.2,actual,pelagic,LMP DO
210,2009-10-05,4,NA,DO_pctsat,92.5,actual,pelagic,LMP DO
210,2009-10-05,3,NA,DO_pctsat,92.8,actual,pelagic,LMP DO
210,2009-10-05,2,NA,DO_pctsat,93.1,actual,pelagic,LMP DO
210,2009-10-05,1,NA,DO_pctsat,93.6,actual,pelagic,LMP DO
210,2009-10-05,0.5,NA,DO_pctsat,94.1,actual,pelagic,LMP DO
210,2014-09-15,3,NA,DO_mgl,8.78,actual,pelagic,LMP DO
210,2014-09-15,2,NA,DO_mgl,8.83,actual,pelagic,LMP DO
210,2014-09-15,1,NA,DO_mgl,8.850000000000001,actual,pelagic,LMP DO
210,2014-09-15,0.5,NA,DO_mgl,9.05,actual,pelagic,LMP DO
210,1997-07-22,29,NA,temp_C,7.8,actual,pelagic,LMP DO
210,1990-08-28,29.5,NA,temp_C,10.2,actual,pelagic,LMP DO
210,1990-08-28,29,NA,temp_C,10.3,actual,pelagic,LMP DO
210,1990-08-28,28,NA,temp_C,10.4,actual,pelagic,LMP DO
210,1990-08-28,27,NA,temp_C,10.4,actual,pelagic,LMP DO
210,1990-08-28,26,NA,temp_C,10.5,actual,pelagic,LMP DO
210,1990-08-28,25,NA,temp_C,10.6,actual,pelagic,LMP DO
210,1990-08-28,24,NA,temp_C,10.7,actual,pelagic,LMP DO
210,1990-08-28,23,NA,temp_C,10.7,actual,pelagic,LMP DO
210,1990-08-28,22,NA,temp_C,10.8,actual,pelagic,LMP DO
210,2011-06-21,22,NA,temp_C,8.1,actual,pelagic,LMP DO
210,2011-06-21,21,NA,temp_C,8.2,actual,pelagic,LMP DO
210,2011-06-21,20,NA,temp_C,8.3,actual,pelagic,LMP DO
210,2011-06-21,19,NA,temp_C,8.4,actual,pelagic,LMP DO
210,2011-06-21,18,NA,temp_C,8.5,actual,pelagic,LMP DO
210,2011-06-21,17,NA,temp_C,8.6,actual,pelagic,LMP DO
210,2011-06-21,16,NA,temp_C,8.8,actual,pelagic,LMP DO
210,2011-06-21,15,NA,temp_C,9.1,actual,pelagic,LMP DO
210,2011-06-21,14,NA,temp_C,9.4,actual,pelagic,LMP DO
210,2011-06-21,13,NA,temp_C,9.7,actual,pelagic,LMP DO
210,2011-06-21,12,NA,temp_C,10,actual,pelagic,LMP DO
210,2011-06-21,11,NA,temp_C,10.5,actual,pelagic,LMP DO
210,2011-06-21,10,NA,temp_C,11.3,actual,pelagic,LMP DO
210,2011-06-21,9,NA,temp_C,12.4,actual,pelagic,LMP DO
210,2011-06-21,8,NA,temp_C,14.4,actual,pelagic,LMP DO
210,2011-06-21,7,NA,temp_C,15.8,actual,pelagic,LMP DO
210,2011-06-21,6,NA,temp_C,16.8,actual,pelagic,LMP DO
210,2011-06-21,5,NA,temp_C,18.5,actual,pelagic,LMP DO
210,2011-06-21,4,NA,temp_C,20.2,actual,pelagic,LMP DO
210,2011-06-21,3,NA,temp_C,20.3,actual,pelagic,LMP DO
210,2011-06-21,2,NA,temp_C,20.5,actual,pelagic,LMP DO
210,2011-06-21,1,NA,temp_C,20.8,actual,pelagic,LMP DO
210,2011-06-21,0.5,NA,temp_C,21.1,actual,pelagic,LMP DO
210,1990-08-28,4,NA,temp_C,22.1,actual,pelagic,LMP DO
210,1990-08-28,3,NA,temp_C,22.3,actual,pelagic,LMP DO
210,1990-08-28,2,NA,temp_C,22.5,actual,pelagic,LMP DO
210,1990-08-28,1,NA,temp_C,22.8,actual,pelagic,LMP DO
210,1990-08-28,0.5,NA,temp_C,22.9,actual,pelagic,LMP DO
210,1990-08-28,0.1,NA,temp_C,23.1,actual,pelagic,LMP DO
210,1999-06-28,1,suspect,DO_mgl,11.2,actual,pelagic,LMP DO
210,1999-06-28,0.5,suspect,DO_mgl,11,actual,pelagic,LMP DO
210,2006-09-11,15,NA,DO_mgl,5.03,actual,pelagic,LMP DO
210,1986-09-02,22.5,NA,DO_pctsat,12,actual,pelagic,LMP DO
210,1986-09-02,22,NA,DO_pctsat,14,actual,pelagic,LMP DO
210,2009-09-01,30,NA,DO_pctsat,94.8,actual,pelagic,LMP DO
210,2009-09-01,29,NA,DO_pctsat,36.6,actual,pelagic,LMP DO
210,2009-09-01,28,NA,DO_pctsat,38.3,actual,pelagic,LMP DO
210,2009-09-01,27,NA,DO_pctsat,40.3,actual,pelagic,LMP DO
210,2009-09-01,26,NA,DO_pctsat,41.3,actual,pelagic,LMP DO
210,2009-09-01,25,NA,DO_pctsat,43.6,actual,pelagic,LMP DO
210,2009-09-01,24,NA,DO_pctsat,43.6,actual,pelagic,LMP DO
210,2009-09-01,23,NA,DO_pctsat,42.9,actual,pelagic,LMP DO
210,2009-09-01,22,NA,DO_pctsat,44.7,actual,pelagic,LMP DO
210,2009-09-01,21,NA,DO_pctsat,48.7,actual,pelagic,LMP DO
210,2009-09-01,20,NA,DO_pctsat,50,actual,pelagic,LMP DO
210,2009-09-01,19,NA,DO_pctsat,49.9,actual,pelagic,LMP DO
210,2009-09-01,18,NA,DO_pctsat,49.1,actual,pelagic,LMP DO
210,2017-06-20,10,NA,DO_mgl,9.18,actual,pelagic,LMP DO
210,2017-06-20,13,NA,DO_mgl,8.93,actual,pelagic,LMP DO
210,2017-06-20,12,NA,DO_mgl,8.96,actual,pelagic,LMP DO
210,2017-06-20,11,NA,DO_mgl,9.05,actual,pelagic,LMP DO
210,2009-09-01,13,NA,DO_pctsat,54.4,actual,pelagic,LMP DO
210,2009-09-01,12,NA,DO_pctsat,59.7,actual,pelagic,LMP DO
210,1999-06-07,15,NA,DO_mgl,11.9,actual,pelagic,LMP DO
210,1999-06-07,14,NA,DO_mgl,11.9,actual,pelagic,LMP DO
210,1999-06-07,13,NA,DO_mgl,11.9,actual,pelagic,LMP DO
210,1990-06-21,22,NA,temp_C,11.2,actual,pelagic,LMP DO
210,1990-06-21,21,NA,temp_C,11.3,actual,pelagic,LMP DO
210,1990-06-21,20,NA,temp_C,11.4,actual,pelagic,LMP DO
210,1990-06-21,19,NA,temp_C,11.6,actual,pelagic,LMP DO
210,1990-06-21,18,NA,temp_C,11.7,actual,pelagic,LMP DO
210,1990-06-21,17,NA,temp_C,11.8,actual,pelagic,LMP DO
210,1990-06-21,16,NA,temp_C,12,actual,pelagic,LMP DO
210,1990-06-21,15,NA,temp_C,12.2,actual,pelagic,LMP DO
210,1990-06-21,14,NA,temp_C,12.7,actual,pelagic,LMP DO
210,1990-06-21,13,NA,temp_C,12.9,actual,pelagic,LMP DO
210,2011-06-21,30,NA,temp_C,7.7,actual,pelagic,LMP DO
210,2011-06-21,29,NA,temp_C,7.7,actual,pelagic,LMP DO
210,2011-06-21,28,NA,temp_C,7.8,actual,pelagic,LMP DO
210,2011-06-21,27,NA,temp_C,7.8,actual,pelagic,LMP DO
210,2011-06-21,26,NA,temp_C,7.9,actual,pelagic,LMP DO
210,2011-06-21,25,NA,temp_C,7.9,actual,pelagic,LMP DO
210,2011-06-21,24,NA,temp_C,8,actual,pelagic,LMP DO
210,2011-06-21,23,NA,temp_C,8.1,actual,pelagic,LMP DO
210,1990-06-21,7.5,NA,temp_C,15.9,actual,pelagic,LMP DO
210,1990-06-21,7,NA,temp_C,16.5,actual,pelagic,LMP DO
210,1990-06-21,6.5,NA,temp_C,16.7,actual,pelagic,LMP DO
210,1990-06-21,6,NA,temp_C,16.9,actual,pelagic,LMP DO
210,1990-06-21,5.5,NA,temp_C,17.2,actual,pelagic,LMP DO
210,1990-06-21,5,NA,temp_C,18,actual,pelagic,LMP DO
210,1990-06-21,4.5,NA,temp_C,19.4,actual,pelagic,LMP DO
210,1990-06-21,4,NA,temp_C,21,actual,pelagic,LMP DO
210,2011-05-31,29,NA,temp_C,7.2,actual,pelagic,LMP DO
210,2011-05-31,28,NA,temp_C,7.2,actual,pelagic,LMP DO
210,2011-05-31,27,NA,temp_C,7.2,actual,pelagic,LMP DO
210,2011-05-31,26,NA,temp_C,7.3,actual,pelagic,LMP DO
210,2011-05-31,25,NA,temp_C,7.3,actual,pelagic,LMP DO
210,2011-05-31,24,NA,temp_C,7.3,actual,pelagic,LMP DO
210,2011-05-31,23,NA,temp_C,7.5,actual,pelagic,LMP DO
210,2011-05-31,22,NA,temp_C,7.6,actual,pelagic,LMP DO
210,2011-05-31,21,NA,temp_C,7.6,actual,pelagic,LMP DO
210,2016-08-23,28,NA,temp_C,8.9,actual,pelagic,LMP DO
210,2010-08-17,22,NA,DO_pctsat,46.1,actual,pelagic,LMP DO
210,2016-08-23,26,NA,temp_C,9.1,actual,pelagic,LMP DO
210,2016-08-23,17,NA,temp_C,10.1,actual,pelagic,LMP DO
210,2016-08-23,15,NA,temp_C,10.8,actual,pelagic,LMP DO
210,2016-08-23,3,NA,temp_C,22.9,actual,pelagic,LMP DO
210,2016-08-23,16,NA,temp_C,10.4,actual,pelagic,LMP DO
210,2016-08-23,25,NA,temp_C,9.2,actual,pelagic,LMP DO
210,2016-08-23,18,NA,temp_C,10,actual,pelagic,LMP DO
210,2016-08-23,19,NA,temp_C,9.8,actual,pelagic,LMP DO
210,2016-08-23,20,NA,temp_C,9.7,actual,pelagic,LMP DO
210,2016-08-23,21,NA,temp_C,9.5,actual,pelagic,LMP DO
210,2016-08-23,22,NA,temp_C,9.4,actual,pelagic,LMP DO
210,2016-08-23,23,NA,temp_C,9.2,actual,pelagic,LMP DO
210,2016-08-23,24,NA,temp_C,9.2,actual,pelagic,LMP DO
210,1995-09-05,7,NA,temp_C,20.3,actual,pelagic,LMP DO
210,1995-09-05,6,NA,temp_C,20.3,actual,pelagic,LMP DO
210,1995-09-05,5,NA,temp_C,20.5,actual,pelagic,LMP DO
210,1995-09-05,4,NA,temp_C,20.5,actual,pelagic,LMP DO
210,2000-10-03,21,NA,DO_mgl,3.7,actual,pelagic,LMP DO
210,2000-10-03,20,NA,DO_mgl,3.9,actual,pelagic,LMP DO
210,1995-09-05,1,NA,temp_C,20.8,actual,pelagic,LMP DO
210,1995-09-05,0.5,NA,temp_C,21,actual,pelagic,LMP DO
210,2014-05-27,28,NA,temp_C,6.8,actual,pelagic,LMP DO
210,2014-05-27,27,NA,temp_C,6.9,actual,pelagic,LMP DO
210,2014-05-27,26,NA,temp_C,6.9,actual,pelagic,LMP DO
210,2014-05-27,25,NA,temp_C,6.9,actual,pelagic,LMP DO
210,2014-05-27,24,NA,temp_C,6.9,actual,pelagic,LMP DO
210,2001-07-23,3,NA,DO_pctsat,85.4,actual,pelagic,LMP DO
210,2001-07-23,2,NA,DO_pctsat,84.9,actual,pelagic,LMP DO
210,2001-07-23,1,NA,DO_pctsat,85.1,actual,pelagic,LMP DO
210,2001-07-23,0.5,NA,DO_pctsat,84.2,actual,pelagic,LMP DO
210,1997-07-07,24,NA,temp_C,8,actual,pelagic,LMP DO
210,1997-07-07,23,NA,temp_C,8,actual,pelagic,LMP DO
210,1997-07-07,22,NA,temp_C,8,actual,pelagic,LMP DO
210,1999-06-07,26,NA,DO_mgl,10.6,actual,pelagic,LMP DO
210,1999-06-07,25,NA,DO_mgl,10.7,actual,pelagic,LMP DO
210,1999-06-07,24,NA,DO_mgl,10.8,actual,pelagic,LMP DO
210,1999-06-07,23,NA,DO_mgl,10.8,actual,pelagic,LMP DO
210,1999-06-07,22,NA,DO_mgl,11,actual,pelagic,LMP DO
210,1999-06-07,21,NA,DO_mgl,11.1,actual,pelagic,LMP DO
210,1999-06-07,20,NA,DO_mgl,11.2,actual,pelagic,LMP DO
210,1999-06-07,19,NA,DO_mgl,11.4,actual,pelagic,LMP DO
210,1999-06-07,18,NA,DO_mgl,11.4,actual,pelagic,LMP DO
210,1999-06-07,17,NA,DO_mgl,11.8,actual,pelagic,LMP DO
210,1999-06-07,16,NA,DO_mgl,11.7,actual,pelagic,LMP DO
210,2009-08-12,19,NA,DO_pctsat,61.5,actual,pelagic,LMP DO
210,2009-08-12,18,NA,DO_pctsat,60.9,actual,pelagic,LMP DO
210,2009-08-12,17,NA,DO_pctsat,60.9,actual,pelagic,LMP DO
210,2009-08-12,16,NA,DO_pctsat,64.5,actual,pelagic,LMP DO
210,2009-08-12,15,NA,DO_pctsat,65.5,actual,pelagic,LMP DO
210,2009-08-12,14,NA,DO_pctsat,66.8,actual,pelagic,LMP DO
210,2009-08-12,13,NA,DO_pctsat,66.8,actual,pelagic,LMP DO
210,2009-08-12,12,NA,DO_pctsat,69.6,actual,pelagic,LMP DO
210,2009-08-12,11,NA,DO_pctsat,71.7,actual,pelagic,LMP DO
210,2009-08-12,10,NA,DO_pctsat,76.7,actual,pelagic,LMP DO
210,2009-08-12,9,NA,DO_pctsat,78.7,actual,pelagic,LMP DO
210,2009-08-12,8,NA,DO_pctsat,87.3,actual,pelagic,LMP DO
210,2009-08-12,7,NA,DO_pctsat,97.8,actual,pelagic,LMP DO
210,2009-08-12,6,NA,DO_pctsat,98.9,actual,pelagic,LMP DO
210,2009-08-12,5,NA,DO_pctsat,99.6,actual,pelagic,LMP DO
210,2009-08-12,4,NA,DO_pctsat,100.8,actual,pelagic,LMP DO
210,2009-08-12,3,NA,DO_pctsat,101.1,actual,pelagic,LMP DO
210,2009-08-12,2,NA,DO_pctsat,101.4,actual,pelagic,LMP DO
210,2009-08-12,1,NA,DO_pctsat,101.6,actual,pelagic,LMP DO
210,2009-08-12,0.5,NA,DO_pctsat,101.7,actual,pelagic,LMP DO
210,2018-09-17,24,NA,DO_pctsat,44.2,actual,pelagic,LMP DO
210,2018-09-17,23,NA,DO_pctsat,45.8,actual,pelagic,LMP DO
210,2018-09-17,22,NA,DO_pctsat,49.7,actual,pelagic,LMP DO
210,2018-09-17,21,NA,DO_pctsat,53.4,actual,pelagic,LMP DO
210,2018-09-17,20,NA,DO_pctsat,54.3,actual,pelagic,LMP DO
210,2018-09-17,19,NA,DO_pctsat,56.9,actual,pelagic,LMP DO
210,2018-09-17,18,NA,DO_pctsat,58.3,actual,pelagic,LMP DO
210,2018-09-17,17,NA,DO_pctsat,59.7,actual,pelagic,LMP DO
210,2018-09-17,16,NA,DO_pctsat,59.7,actual,pelagic,LMP DO
210,2018-09-17,15,NA,DO_pctsat,61.6,actual,pelagic,LMP DO
210,2018-09-17,14,NA,DO_pctsat,68.5,actual,pelagic,LMP DO
210,2018-09-17,13,NA,DO_pctsat,72.5,actual,pelagic,LMP DO
210,2018-09-17,12,NA,DO_pctsat,82.6,actual,pelagic,LMP DO
210,2018-09-17,11,NA,DO_pctsat,94.9,actual,pelagic,LMP DO
210,2018-09-17,10,NA,DO_pctsat,104.3,actual,pelagic,LMP DO
210,2018-09-17,9,NA,DO_pctsat,93.1,actual,pelagic,LMP DO
210,2018-09-17,8,NA,DO_pctsat,96,actual,pelagic,LMP DO
210,2018-09-17,7,NA,DO_pctsat,96.9,actual,pelagic,LMP DO
210,1989-08-30,22,NA,temp_C,7.8,actual,pelagic,LMP DO
210,1989-08-30,21,NA,temp_C,7.9,actual,pelagic,LMP DO
210,1989-08-30,20,NA,temp_C,8,actual,pelagic,LMP DO
210,1993-06-27,8,NA,temp_C,16.8,actual,pelagic,LMP DO
210,1993-06-27,7,NA,temp_C,17.1,actual,pelagic,LMP DO
210,1993-06-27,6,NA,temp_C,17.5,actual,pelagic,LMP DO
210,1993-06-27,5,NA,temp_C,18.2,actual,pelagic,LMP DO
210,1993-06-27,4,NA,temp_C,18.5,actual,pelagic,LMP DO
210,1993-06-27,3,NA,temp_C,19,actual,pelagic,LMP DO
210,1993-06-27,2,NA,temp_C,19.5,actual,pelagic,LMP DO
210,1993-06-27,1,NA,temp_C,20,actual,pelagic,LMP DO
210,1993-06-27,0.5,NA,temp_C,20.4,actual,pelagic,LMP DO
210,1995-09-30,28,NA,DO_mgl,2.2,actual,pelagic,LMP DO
210,1995-09-30,27,NA,DO_mgl,2.5,actual,pelagic,LMP DO
210,1995-09-30,26,NA,DO_mgl,2.6,actual,pelagic,LMP DO
210,1991-07-30,30,NA,DO_pctsat,47,actual,pelagic,LMP DO
210,2012-05-23,29,NA,temp_C,8.7,actual,pelagic,LMP DO
210,2012-05-23,28,NA,temp_C,8.8,actual,pelagic,LMP DO
210,2013-09-17,29,NA,temp_C,8.3,actual,pelagic,LMP DO
210,2013-09-17,28,NA,temp_C,8.4,actual,pelagic,LMP DO
210,2013-09-17,27,NA,temp_C,8.4,actual,pelagic,LMP DO
210,2013-09-17,26,NA,temp_C,8.4,actual,pelagic,LMP DO
210,2013-09-17,25,NA,temp_C,8.5,actual,pelagic,LMP DO
210,2013-09-17,24,NA,temp_C,8.6,actual,pelagic,LMP DO
210,2013-09-17,23,NA,temp_C,8.6,actual,pelagic,LMP DO
210,2013-09-17,22,NA,temp_C,8.8,actual,pelagic,LMP DO
210,2013-09-17,21,NA,temp_C,8.8,actual,pelagic,LMP DO
210,2013-09-17,20,NA,temp_C,8.9,actual,pelagic,LMP DO
210,2013-09-17,19,NA,temp_C,9.1,actual,pelagic,LMP DO
210,2013-09-17,18,NA,temp_C,9.3,actual,pelagic,LMP DO
210,2014-09-15,9,NA,DO_pctsat,96.8,actual,pelagic,LMP DO
210,2014-09-15,8,NA,DO_pctsat,96.7,actual,pelagic,LMP DO
210,2013-09-17,15,NA,temp_C,10,actual,pelagic,LMP DO
210,2013-09-17,14,NA,temp_C,10.7,actual,pelagic,LMP DO
210,2013-09-17,13,NA,temp_C,11.6,actual,pelagic,LMP DO
210,2013-09-17,12,NA,temp_C,12.4,actual,pelagic,LMP DO
210,2013-09-17,11,NA,temp_C,13.9,actual,pelagic,LMP DO
210,2013-09-17,10,NA,temp_C,15.8,actual,pelagic,LMP DO
210,2013-09-17,9,NA,temp_C,18.7,actual,pelagic,LMP DO
210,2013-09-17,8,NA,temp_C,18.7,actual,pelagic,LMP DO
210,2013-09-17,7,NA,temp_C,18.7,actual,pelagic,LMP DO
210,2013-09-17,6,NA,temp_C,18.6,actual,pelagic,LMP DO
210,1993-08-22,20,NA,DO_mgl,8.1,actual,pelagic,LMP DO
210,2013-09-17,4,NA,temp_C,18.6,actual,pelagic,LMP DO
210,2013-09-17,3,NA,temp_C,18.5,actual,pelagic,LMP DO
