"date","depth.m","variable","value"
1989-08-30,10.5,"DOsat_perc",82
1989-08-30,11,"DO_mgL",9.1
1989-08-30,11,"DOsat_perc",82
1989-08-30,11.5,"DO_mgL",7.9
1989-08-30,11.5,"DOsat_perc",69
1989-08-30,12,"DO_mgL",7.8
1989-08-30,12,"DOsat_perc",68
1989-08-30,13,"DO_mgL",7.4
1989-08-30,13,"DOsat_perc",63
1989-08-30,14,"DO_mgL",7
1989-08-30,14,"DOsat_perc",61
1989-08-30,15,"DO_mgL",7.4
1989-08-30,15,"DOsat_perc",62
1989-08-30,16,"DO_mgL",6.5
1989-08-30,16,"DOsat_perc",54
1989-08-30,17,"DO_mgL",6.7
1989-08-30,17,"DOsat_perc",56
1989-08-30,18,"DO_mgL",6.8
1989-08-30,18,"DOsat_perc",56
1989-08-30,19,"DO_mgL",6.6
1989-08-30,19,"DOsat_perc",55
1989-08-30,20,"DO_mgL",6.7
1989-08-30,20,"DOsat_perc",56
1989-08-30,21,"TP_mgL",0.002
1989-08-30,21,"pH",6.4
1989-08-30,21,"DO_mgL",6.6
1989-08-30,21,"DOsat_perc",54
1989-08-30,21,"COND",75.8
1989-08-30,22,"DO_mgL",6.6
1989-08-30,22,"DOsat_perc",54
1990-06-21,0.1,"DO_mgL",7.9
1990-06-21,0.1,"DOsat_perc",87
1990-06-21,0.5,"DO_mgL",7.8
1990-06-21,0.5,"DOsat_perc",86
1990-06-21,1,"DOsat_perc",87
1990-06-21,2,"DO_mgL",7.9
1990-06-21,2,"DOsat_perc",87
1990-06-21,3,"DO_mgL",7.9
1990-06-21,3,"DOsat_perc",87
1990-06-21,3.5,"pH",7
1990-06-21,3.5,"COND",72.4
1990-06-21,4,"DO_mgL",8.1
1990-06-21,4,"DOsat_perc",91
1990-06-21,4.5,"DO_mgL",9
1990-06-21,4.5,"DOsat_perc",97
1990-06-21,5,"DO_mgL",9.6
1990-06-21,5,"DOsat_perc",100
1990-06-21,5.5,"DO_mgL",9.9
1990-06-21,5.5,"DOsat_perc",101
1990-06-21,6,"DO_mgL",9.9
1990-06-21,6,"DOsat_perc",98
1990-06-21,6.5,"DO_mgL",10.1
1990-06-21,6.5,"DOsat_perc",102
1990-06-21,7,"DO_mgL",10.1
1990-06-21,7,"DOsat_perc",102
1990-06-21,7.5,"DO_mgL",10.1
1990-06-21,7.5,"DOsat_perc",100
1990-06-21,8,"DO_mgL",10.1
1990-06-21,8,"DOsat_perc",100
1990-06-21,8.5,"DO_mgL",10.2
1990-06-21,8.5,"DOsat_perc",101
1990-06-21,9,"DO_mgL",10.1
1990-06-21,9,"DOsat_perc",98
1990-06-21,9.5,"DO_mgL",10.2
1990-06-21,9.5,"DOsat_perc",99
1990-06-21,10,"pH",7
1990-06-21,10,"DO_mgL",10.1
1990-06-21,10,"COND",77.7
1990-06-21,10,"DOsat_perc",98
1990-06-21,10.5,"DO_mgL",10.2
1990-06-21,10.5,"DOsat_perc",96
1990-06-21,11,"DO_mgL",10.1
1990-06-21,11,"DOsat_perc",96
1990-06-21,12,"DO_mgL",10.2
1990-06-21,12,"DOsat_perc",96
1990-06-21,13,"DO_mgL",10
1990-06-21,13,"DOsat_perc",93
1990-06-21,14,"DO_mgL",10
1990-06-21,14,"DOsat_perc",93
1990-06-21,15,"DO_mgL",9.9
1990-06-21,15,"DOsat_perc",90
1990-06-21,16,"DO_mgL",9.8
1990-06-21,16,"DOsat_perc",89
1990-06-21,17,"DO_mgL",9.5
1990-06-21,17,"DOsat_perc",85
1990-06-21,18,"DO_mgL",9.6
1990-06-21,18,"DOsat_perc",86
1990-06-21,19,"DO_mgL",9.5
1990-06-21,19,"DOsat_perc",85
1990-06-21,20,"DO_mgL",9
1990-06-21,20,"DOsat_perc",82
1990-06-21,21,"TP_mgL",0.006
1990-06-21,21,"pH",6.8
1990-06-21,21,"DO_mgL",9.3
1990-06-21,21,"COND",71.2
1990-06-21,21,"DOsat_perc",84
1990-06-21,22,"DO_mgL",8.8
1990-06-21,22,"DOsat_perc",78
1990-08-28,0.1,"DO_mgL",8.8
1990-08-28,0.1,"DOsat_perc",101
1990-08-28,0.5,"DO_mgL",8.9
1990-08-28,0.5,"DOsat_perc",100
1990-08-28,1,"DOsat_perc",100
1990-08-28,2,"DO_mgL",9
1990-08-28,2,"DOsat_perc",103
1990-08-28,3,"DO_mgL",9.1
1990-08-28,3,"DOsat_perc",104
1990-08-28,3.5,"pH",6.8
1990-08-28,3.5,"COND",72
1990-08-28,4,"DO_mgL",9
1990-08-28,4,"DOsat_perc",103
1990-08-28,5,"DO_mgL",8.9
1990-08-28,5,"DOsat_perc",100
1990-08-28,6,"DO_mgL",8.9
1990-08-28,6,"DOsat_perc",100
1990-08-28,7,"DO_mgL",9
1990-08-28,7,"DOsat_perc",101
1990-08-28,7.5,"DO_mgL",8.8
1990-08-28,7.5,"DOsat_perc",95
1990-08-28,8,"DO_mgL",8.9
1990-08-28,8,"DOsat_perc",94
1990-08-28,8.5,"DO_mgL",9.1
1990-08-28,8.5,"DOsat_perc",96
1990-08-28,9,"DO_mgL",9.5
1990-08-28,9,"DOsat_perc",99
1990-08-28,9.5,"DO_mgL",10.6
1990-08-28,9.5,"DOsat_perc",106
1990-08-28,10,"pH",6.8
1990-08-28,10,"DO_mgL",10.2
1990-08-28,10,"COND",74
1990-08-28,10,"DOsat_perc",101
1990-08-28,10.5,"DO_mgL",10.7
1990-08-28,10.5,"DOsat_perc",102
1990-08-28,11,"DO_mgL",10.3
1990-08-28,11,"DOsat_perc",99
1990-08-28,11.5,"DO_mgL",9.9
1990-08-28,11.5,"DOsat_perc",92
1990-08-28,12,"DO_mgL",9.7
1990-08-28,12,"DOsat_perc",91
1990-08-28,12.5,"DO_mgL",8.8
1990-08-28,12.5,"DOsat_perc",80
1990-08-28,13,"DO_mgL",8.6
1990-08-28,13,"DOsat_perc",79
1990-08-28,14,"DO_mgL",8.4
1990-08-28,14,"DOsat_perc",77
1990-08-28,15,"DO_mgL",8.3
1990-08-28,15,"DOsat_perc",75
1990-08-28,16,"DO_mgL",7.7
1990-08-28,16,"DOsat_perc",69
1990-08-28,17,"DO_mgL",7.6
1990-08-28,17,"DOsat_perc",68
1990-08-28,18,"DO_mgL",7.3
1990-08-28,18,"DOsat_perc",66
1990-08-28,19,"DO_mgL",7.2
1990-08-28,19,"DOsat_perc",65
1990-08-28,20,"DO_mgL",7.3
1990-08-28,20,"DOsat_perc",66
1990-08-28,21,"TP_mgL",0.009
1990-08-28,21,"pH",6.7
1990-08-28,21,"DO_mgL",7.2
1990-08-28,21,"DOsat_perc",63
1990-08-28,21,"COND",76
1990-08-28,22,"DO_mgL",6.6
1990-08-28,22,"DOsat_perc",58
1990-08-28,23,"DO_mgL",6.2
1990-08-28,23,"DOsat_perc",55
1990-08-28,24,"DO_mgL",5.8
1990-08-28,24,"DOsat_perc",50
1990-08-28,25,"DO_mgL",5.1
1990-08-28,25,"DOsat_perc",45
1990-08-28,26,"DO_mgL",5
1990-08-28,26,"DOsat_perc",44
1990-08-28,27,"DO_mgL",4.4
1990-08-28,27,"DOsat_perc",39
1990-08-28,28,"DO_mgL",3.9
1990-08-28,28,"DOsat_perc",34
1990-08-28,29,"DO_mgL",2.4
1990-08-28,29,"DOsat_perc",21
1990-08-28,29.5,"DO_mgL",0.4
1990-08-28,29.5,"DOsat_perc",4
1990-10-04,0.1,"DO_mgL",8.9
1990-10-04,0.1,"DOsat_perc",90
1990-10-04,0.5,"DO_mgL",8.9
1990-10-04,0.5,"DOsat_perc",90
1990-10-04,1,"DOsat_perc",88
1990-10-04,2,"DO_mgL",8.8
1990-10-04,2,"DOsat_perc",88
1990-10-04,3,"DO_mgL",8.7
1990-10-04,3,"DOsat_perc",87
1990-10-04,4,"DO_mgL",8.7
1990-10-04,4,"DOsat_perc",87
1990-10-04,5,"DO_mgL",8.6
1990-10-04,5,"DOsat_perc",86
1990-10-04,6,"DO_mgL",8.6
1990-10-04,6,"DOsat_perc",86
1990-10-04,7,"DO_mgL",8.6
1990-10-04,7,"DOsat_perc",86
1990-10-04,8,"DO_mgL",8.4
1990-10-04,8,"DOsat_perc",84
1990-10-04,9,"DO_mgL",8.5
1990-10-04,9,"DOsat_perc",85
1990-10-04,10,"DO_mgL",8.4
1990-10-04,10,"DOsat_perc",84
1990-10-04,11,"DO_mgL",8.4
1990-10-04,11,"DOsat_perc",84
1990-10-04,11.5,"DO_mgL",7.8
1990-10-04,11.5,"DOsat_perc",76
1990-10-04,12,"DO_mgL",5.5
1990-10-04,12,"DOsat_perc",52
1990-10-04,12.5,"DO_mgL",4.8
1990-10-04,12.5,"DOsat_perc",44
1990-10-04,13,"DO_mgL",4.8
1990-10-04,13,"DOsat_perc",44
1990-10-04,14,"DO_mgL",4.7
1990-10-04,14,"DOsat_perc",42
1990-10-04,15,"DO_mgL",4.4
1990-10-04,15,"DOsat_perc",40
1990-10-04,16,"DO_mgL",4.2
1990-10-04,16,"DOsat_perc",38
1990-10-04,17,"DO_mgL",3.8
1990-10-04,17,"DOsat_perc",33
1990-10-04,18,"DO_mgL",3.8
1990-10-04,18,"DOsat_perc",33
1990-10-04,19,"DO_mgL",3.5
1990-10-04,19,"DOsat_perc",31
1990-10-04,20,"DO_mgL",3
1990-10-04,20,"DOsat_perc",27
1990-10-04,20.5,"DO_mgL",2.9
1990-10-04,20.5,"DOsat_perc",25
1990-10-04,21,"DO_mgL",2.3
1990-10-04,21,"DOsat_perc",20
1991-05-28,0.1,"DO_mgL",9.2
1991-05-28,0.1,"DOsat_perc",97
1991-05-28,0.5,"DO_mgL",9.2
1991-05-28,0.5,"DOsat_perc",97
1991-05-28,1,"DOsat_perc",99
1991-05-28,2,"DO_mgL",9.7
1991-05-28,2,"DOsat_perc",101
1991-05-28,3,"DO_mgL",9.7
1991-05-28,3,"DOsat_perc",99
1991-05-28,3.5,"pH",6.7
1991-05-28,3.5,"COND",75.9
1991-05-28,4,"DO_mgL",9.6
1991-05-28,4,"DOsat_perc",98
1991-05-28,5,"DO_mgL",9.9
1991-05-28,5,"DOsat_perc",101
1991-05-28,5.5,"DO_mgL",10.3
1991-05-28,5.5,"DOsat_perc",101
1991-05-28,6,"DO_mgL",10.8
1991-05-28,6,"DOsat_perc",103
1991-05-28,6.5,"DO_mgL",11.1
1991-05-28,6.5,"DOsat_perc",103
1991-05-28,7,"DO_mgL",11.4
1991-05-28,7,"DOsat_perc",105
1991-05-28,7.5,"DO_mgL",11.4
1991-05-28,7.5,"DOsat_perc",102
1991-05-28,8,"DO_mgL",11.6
1991-05-28,8,"DOsat_perc",101
1991-05-28,8.5,"DO_mgL",11.7
1991-05-28,8.5,"DOsat_perc",102
1991-05-28,9,"DO_mgL",11.6
1991-05-28,9,"DOsat_perc",101
1991-05-28,10,"pH",6.8
1991-05-28,10,"DO_mgL",11.8
1991-05-28,10,"COND",73.9
1991-05-28,10,"DOsat_perc",100
1991-05-28,11,"DO_mgL",11.7
1991-05-28,11,"DOsat_perc",100
1991-05-28,12,"DO_mgL",11.9
1991-05-28,12,"DOsat_perc",98
1991-05-28,13,"DO_mgL",11.8
1991-05-28,13,"DOsat_perc",98
1991-05-28,14,"DO_mgL",11.7
1991-05-28,14,"DOsat_perc",97
1991-05-28,15,"DO_mgL",11.7
1991-05-28,15,"DOsat_perc",95
1991-05-28,16,"DO_mgL",11.6
1991-05-28,16,"DOsat_perc",94
1991-05-28,17,"DO_mgL",11.7
1991-05-28,17,"DOsat_perc",95
1991-05-28,18,"DO_mgL",11.7
1991-05-28,18,"DOsat_perc",95
1991-05-28,19,"DO_mgL",11.7
1991-05-28,19,"DOsat_perc",95
1991-05-28,20,"DO_mgL",11.6
1991-05-28,20,"DOsat_perc",94
1991-05-28,21,"TP_mgL",0.003
1991-05-28,21,"pH",6.6
1991-05-28,21,"DO_mgL",11.5
1991-05-28,21,"COND",73.8
1991-05-28,21,"DOsat_perc",94
1991-05-28,22,"DO_mgL",11.5
1991-05-28,22,"DOsat_perc",94
1991-05-28,23,"DO_mgL",11.4
1991-05-28,23,"DOsat_perc",93
1991-05-28,24,"DO_mgL",6.7
1991-05-28,24,"DOsat_perc",54
1991-05-28,24.5,"DO_mgL",4.5
1991-05-28,24.5,"DOsat_perc",37
1991-06-28,0.1,"DO_mgL",10.1
1991-06-28,0.1,"DOsat_perc",113
1991-06-28,0.5,"DO_mgL",10
1991-06-28,0.5,"DOsat_perc",112
1991-06-28,1,"DOsat_perc",113
1991-06-28,2,"DO_mgL",10.1
1991-06-28,2,"DOsat_perc",113
1991-06-28,3,"DO_mgL",10
1991-06-28,3,"DOsat_perc",112
1991-06-28,3.5,"pH",6.9
1991-06-28,3.5,"COND",70.6
1991-06-28,4,"DO_mgL",10
1991-06-28,4,"DOsat_perc",112
1991-06-28,5,"DO_mgL",10
1991-06-28,5,"DOsat_perc",112
1991-06-28,6,"DO_mgL",10.4
1991-06-28,6,"DOsat_perc",114
1991-06-28,6.5,"DO_mgL",10.7
1991-06-28,6.5,"DOsat_perc",114
1991-06-28,7,"DO_mgL",11.2
1991-06-28,7,"DOsat_perc",118
1991-06-28,7.5,"DO_mgL",11.9
1991-06-28,7.5,"DOsat_perc",118
1991-06-28,8,"DO_mgL",12.7
1991-06-28,8,"DOsat_perc",121
1991-06-28,8.5,"DO_mgL",13.1
1991-06-28,8.5,"DOsat_perc",124
1991-06-28,9,"DO_mgL",13.5
1991-06-28,9,"DOsat_perc",124
1991-06-28,9.5,"DO_mgL",13.2
1991-06-28,9.5,"DOsat_perc",119
1991-06-28,10,"pH",6.8
1991-06-28,10,"DO_mgL",13.2
1991-06-28,10,"COND",74
1991-06-28,10,"DOsat_perc",119
1991-06-28,10.5,"DO_mgL",12.8
1991-06-28,10.5,"DOsat_perc",111
1991-06-28,11,"DO_mgL",12.6
1991-06-28,11,"DOsat_perc",110
1991-06-28,12,"DO_mgL",12.8
1991-06-28,12,"DOsat_perc",111
1991-06-28,13,"DO_mgL",12.5
1991-06-28,13,"DOsat_perc",107
1991-06-28,14,"DO_mgL",12
1991-06-28,14,"DOsat_perc",104
1991-06-28,15,"DO_mgL",11.9
1991-06-28,15,"DOsat_perc",98
1991-06-28,16,"DO_mgL",11.5
1991-06-28,16,"DOsat_perc",96
1991-06-28,17,"DO_mgL",11.2
1991-06-28,17,"DOsat_perc",94
1991-06-28,18,"DO_mgL",11
1991-06-28,18,"DOsat_perc",93
1991-06-28,19,"DO_mgL",10.9
1991-06-28,19,"DOsat_perc",90
1991-06-28,20,"DO_mgL",10.9
1991-06-28,20,"DOsat_perc",90
1991-06-28,21,"TP_mgL",0.002
1991-06-28,21,"pH",6.3
1991-06-28,21,"DO_mgL",10.7
1991-06-28,21,"COND",73.3
1991-06-28,21,"DOsat_perc",87
1991-06-28,22,"DO_mgL",10.8
1991-06-28,22,"DOsat_perc",87
1991-06-28,23,"DO_mgL",10.8
1991-06-28,23,"DOsat_perc",87
1991-06-28,24,"DO_mgL",10.4
1991-06-28,24,"DOsat_perc",85
1991-06-28,25,"DO_mgL",9
1991-06-28,25,"DOsat_perc",74
1991-06-28,26,"DO_mgL",8.4
1991-06-28,26,"DOsat_perc",69
1991-07-30,0.1,"DO_mgL",8
1991-07-30,0.1,"DOsat_perc",93
1991-07-30,0.5,"DO_mgL",8
1991-07-30,0.5,"DOsat_perc",93
1991-07-30,1,"DOsat_perc",91
1991-07-30,2,"DO_mgL",8.1
1991-07-30,2,"DOsat_perc",94
1991-07-30,3,"DO_mgL",8.2
1991-07-30,3,"DOsat_perc",95
1991-07-30,3.5,"pH",6.9
1991-07-30,3.5,"COND",71.5
1991-07-30,4,"DO_mgL",8.4
1991-07-30,4,"DOsat_perc",97
1991-07-30,5,"DO_mgL",8.3
1991-07-30,5,"DOsat_perc",94
1991-07-30,6,"DO_mgL",8.5
1991-07-30,6,"DOsat_perc",96
1991-07-30,6.5,"DO_mgL",8.4
1991-07-30,6.5,"DOsat_perc",95
1991-07-30,7,"DO_mgL",8.7
1991-07-30,7,"DOsat_perc",96
1991-07-30,7.5,"DO_mgL",9
1991-07-30,7.5,"DOsat_perc",99
1991-07-30,8,"DO_mgL",9.3
1991-07-30,8,"DOsat_perc",100
1991-07-30,8.5,"DO_mgL",9.6
1991-07-30,8.5,"DOsat_perc",102
1991-07-30,9,"DO_mgL",10.5
1991-07-30,9,"DOsat_perc",108
1991-07-30,9.5,"DO_mgL",11.3
1991-07-30,9.5,"DOsat_perc",111
1991-07-30,10,"pH",7
1991-07-30,10,"DO_mgL",11.8
1991-07-30,10,"COND",67.4
1991-07-30,10,"DOsat_perc",113
1991-07-30,10.5,"DO_mgL",12.3
1991-07-30,10.5,"DOsat_perc",116
1991-07-30,11,"DO_mgL",12.3
1991-07-30,11,"DOsat_perc",111
1991-07-30,11.5,"DO_mgL",11.7
1991-07-30,11.5,"DOsat_perc",104
1991-07-30,12,"DO_mgL",10.9
1991-07-30,12,"DOsat_perc",95
1991-07-30,12.5,"DO_mgL",10.3
1991-07-30,12.5,"DOsat_perc",91
1991-07-30,13,"DO_mgL",10
1991-07-30,13,"DOsat_perc",89
1991-07-30,14,"DO_mgL",9.9
1991-07-30,14,"DOsat_perc",84
1991-07-30,15,"DO_mgL",9.6
1991-07-30,15,"DOsat_perc",82
1991-07-30,16,"DO_mgL",9.3
1991-07-30,16,"DOsat_perc",80
1991-07-30,17,"DO_mgL",8.8
1991-07-30,17,"DOsat_perc",73
1991-07-30,18,"DO_mgL",8.6
1991-07-30,18,"DOsat_perc",72
1991-07-30,19,"DO_mgL",8.8
1991-07-30,19,"DOsat_perc",73
1991-07-30,20,"DO_mgL",8.8
1991-07-30,20,"DOsat_perc",73
1991-07-30,21,"TP_mgL",0.001
1991-07-30,21,"pH",6.9
1991-07-30,21,"DO_mgL",8.4
1991-07-30,21,"COND",67.7
1991-07-30,21,"DOsat_perc",70
1991-07-30,22,"DO_mgL",8.1
1991-07-30,22,"DOsat_perc",68
1991-07-30,23,"DO_mgL",7.8
1991-07-30,23,"DOsat_perc",65
1991-07-30,24,"DO_mgL",7.6
1991-07-30,24,"DOsat_perc",63
1991-07-30,25,"DO_mgL",7.4
1991-07-30,25,"DOsat_perc",60
1991-07-30,26,"DO_mgL",7.1
1991-07-30,26,"DOsat_perc",58
1991-07-30,27,"DO_mgL",6.9
1991-07-30,27,"DOsat_perc",56
1991-07-30,28,"DO_mgL",6.8
1991-07-30,28,"DOsat_perc",55
1991-07-30,29,"DO_mgL",6.7
1991-07-30,29,"DOsat_perc",54
1991-07-30,30,"DO_mgL",5.8
1991-07-30,30,"DOsat_perc",47
1991-08-27,0.1,"DO_mgL",7.9
1991-08-27,0.1,"DOsat_perc",87
1991-08-27,0.5,"DO_mgL",7.9
1991-08-27,0.5,"DOsat_perc",87
1991-08-27,1,"DOsat_perc",85
1991-08-27,2,"DO_mgL",8
1991-08-27,2,"DOsat_perc",90
1991-08-27,3,"DO_mgL",8
1991-08-27,3,"DOsat_perc",90
1991-08-27,3.5,"pH",6.7
1991-08-27,3.5,"COND",67.4
1991-08-27,4,"DO_mgL",8.1
1991-08-27,4,"DOsat_perc",91
1991-08-27,5,"DO_mgL",8.1
1991-08-27,5,"DOsat_perc",91
1991-08-27,6,"DO_mgL",8
1991-08-27,6,"DOsat_perc",90
1991-08-27,7,"DO_mgL",8
1991-08-27,7,"DOsat_perc",90
1991-08-27,8,"DO_mgL",8
1991-08-27,8,"DOsat_perc",90
1991-08-27,9,"DO_mgL",8
1991-08-27,9,"DOsat_perc",88
1991-08-27,9.5,"DO_mgL",8.2
1991-08-27,9.5,"DOsat_perc",88
1991-08-27,10,"pH",6.7
1991-08-27,10,"DO_mgL",8.4
1991-08-27,10,"COND",68.3
1991-08-27,10,"DOsat_perc",88
1991-08-27,10.5,"DO_mgL",9
1991-08-27,10.5,"DOsat_perc",91
1991-08-27,11,"DO_mgL",9.6
1991-08-27,11,"DOsat_perc",90
1991-08-27,11.5,"DO_mgL",9.4
1991-08-27,11.5,"DOsat_perc",86
1991-08-27,12,"DO_mgL",9.1
1991-08-27,12,"DOsat_perc",84
1991-08-27,12.5,"DO_mgL",8.8
1991-08-27,12.5,"DOsat_perc",80
1991-08-27,13,"DO_mgL",8.6
1991-08-27,13,"DOsat_perc",77
1991-08-27,14,"DO_mgL",8.4
1991-08-27,14,"DOsat_perc",74
1991-08-27,15,"DO_mgL",7.9
1991-08-27,15,"DOsat_perc",69
1991-08-27,16,"DO_mgL",7.6
1991-08-27,16,"DOsat_perc",65
1991-08-27,17,"DO_mgL",7.2
1991-08-27,17,"DOsat_perc",62
1991-08-27,18,"DO_mgL",7.1
1991-08-27,18,"DOsat_perc",61
1991-08-27,19,"DO_mgL",6.8
1991-08-27,19,"DOsat_perc",56
1991-08-27,20,"DO_mgL",6.7
1991-08-27,20,"DOsat_perc",56
1991-08-27,21,"TP_mgL",0.002
1991-08-27,21,"pH",6.7
1991-08-27,21,"DO_mgL",6.8
1991-08-27,21,"DOsat_perc",56
1991-08-27,21,"COND",69.4
1991-08-27,22,"DO_mgL",6.5
1991-08-27,22,"DOsat_perc",54
1991-08-27,23,"DO_mgL",5.9
1991-08-27,23,"DOsat_perc",49
1991-08-27,24,"DO_mgL",5.9
1991-08-27,24,"DOsat_perc",49
1991-08-27,25,"DO_mgL",5.7
1991-08-27,25,"DOsat_perc",47
1991-08-27,26,"DO_mgL",3.6
1991-08-27,26,"DOsat_perc",30
1992-05-26,0.1,"DO_mgL",12.1
1992-05-26,0.1,"DOsat_perc",115
1992-05-26,0.5,"DO_mgL",12.1
1992-05-26,0.5,"DOsat_perc",115
1992-05-26,1,"DOsat_perc",111
1992-05-26,2,"DO_mgL",11.9
1992-05-26,2,"DOsat_perc",111
1992-05-26,3,"DO_mgL",11.7
1992-05-26,3,"DOsat_perc",109
1992-05-26,3.5,"pH",6.6
1992-05-26,3.5,"COND",65.9
1992-05-26,4,"DO_mgL",11.8
1992-05-26,4,"DOsat_perc",110
1992-05-26,5,"DO_mgL",11.7
1992-05-26,5,"DOsat_perc",109
1992-05-26,5.5,"DO_mgL",12.1
1992-05-26,5.5,"DOsat_perc",112
1992-05-26,6,"DO_mgL",12.3
1992-05-26,6,"DOsat_perc",113
1992-05-26,6.5,"DO_mgL",12.4
1992-05-26,6.5,"DOsat_perc",111
1992-05-26,7,"DO_mgL",12.8
1992-05-26,7,"DOsat_perc",111
1992-05-26,7.5,"DO_mgL",13
1992-05-26,7.5,"DOsat_perc",115
1992-05-26,8,"DO_mgL",12.8
1992-05-26,8,"DOsat_perc",109
1992-05-26,8.5,"DO_mgL",13.1
1992-05-26,8.5,"DOsat_perc",113
1992-05-26,9,"DO_mgL",13.2
1992-05-26,9,"DOsat_perc",111
1992-05-26,10,"pH",6.6
1992-05-26,10,"DO_mgL",13.8
1992-05-26,10,"COND",67
1992-05-26,10,"DOsat_perc",114
1992-05-26,11,"DO_mgL",13.7
1992-05-26,11,"DOsat_perc",111
1992-05-26,12,"DO_mgL",13.9
1992-05-26,12,"DOsat_perc",109
1992-05-26,13,"DO_mgL",11.4
1992-05-26,13,"DOsat_perc",91
1992-05-26,14,"DO_mgL",12.3
1992-05-26,14,"DOsat_perc",98
1992-05-26,15,"DO_mgL",12.1
1992-05-26,15,"DOsat_perc",97
1992-05-26,16,"DO_mgL",12.3
1992-05-26,16,"DOsat_perc",98
1992-05-26,17,"DO_mgL",12.2
1992-05-26,17,"DOsat_perc",98
1992-05-26,18,"DO_mgL",12.6
1992-05-26,18,"DOsat_perc",97
1992-05-26,19,"DO_mgL",12.6
1992-05-26,19,"DOsat_perc",97
1992-05-26,20,"DO_mgL",12.7
1992-05-26,20,"DOsat_perc",98
1992-05-26,21,"TP_mgL",0.001
1992-05-26,21,"pH",6.5
1992-05-26,21,"DO_mgL",11.5
1992-05-26,21,"COND",67.8
1992-05-26,21,"DOsat_perc",89
1992-05-26,22,"DO_mgL",11.7
1992-05-26,22,"DOsat_perc",90
1992-05-26,23,"DO_mgL",12
1992-05-26,23,"DOsat_perc",94
1992-05-26,24,"DO_mgL",11.7
1992-05-26,24,"DOsat_perc",90
1992-05-26,25,"DO_mgL",11.6
1992-05-26,25,"DOsat_perc",89
1992-05-26,26,"DO_mgL",11.3
1992-05-26,26,"DOsat_perc",88
1992-05-26,27,"DO_mgL",11.3
1992-05-26,27,"DOsat_perc",88
1992-05-26,28,"DO_mgL",11.2
1992-05-26,28,"DOsat_perc",87
1992-05-26,29,"DO_mgL",11
1992-05-26,29,"DOsat_perc",86
1992-05-26,30,"DO_mgL",6
1992-05-26,30,"DOsat_perc",47
1992-07-01,0.1,"chla_ugL",1
1992-07-01,0.1,"DO_mgL",8.7
1992-07-01,0.1,"DOsat_perc",94
1992-07-01,0.5,"DO_mgL",8.8
1992-07-01,0.5,"DOsat_perc",95
1992-07-01,1,"DOsat_perc",95
1992-07-01,2,"DO_mgL",8.6
1992-07-01,2,"DOsat_perc",92
1992-07-01,3,"DO_mgL",8.6
1992-07-01,3,"DOsat_perc",92
1992-07-01,3.5,"pH",6.8
1992-07-01,3.5,"COND",70.1
1992-07-01,4,"DO_mgL",8.6
1992-07-01,4,"DOsat_perc",90
1992-07-01,5,"DO_mgL",8.3
1992-07-01,5,"DOsat_perc",87
1992-07-01,6,"DO_mgL",8.5
1992-07-01,6,"DOsat_perc",86
1992-07-01,7,"DO_mgL",8.9
1992-07-01,7,"DOsat_perc",90
1992-07-01,7.5,"DO_mgL",9.2
1992-07-01,7.5,"DOsat_perc",93
1992-07-01,8,"DO_mgL",9.6
1992-07-01,8,"DOsat_perc",96
1992-07-01,8.5,"DO_mgL",10
1992-07-01,8.5,"DOsat_perc",97
1992-07-01,9,"DO_mgL",10.5
1992-07-01,9,"DOsat_perc",99
1992-07-01,9.5,"DO_mgL",11
1992-07-01,9.5,"DOsat_perc",97
1992-07-01,10,"pH",6.8
1992-07-01,10,"DO_mgL",10.9
1992-07-01,10,"COND",70.1
1992-07-01,10,"DOsat_perc",92
1992-07-01,10.5,"DO_mgL",10.7
1992-07-01,10.5,"DOsat_perc",89
1992-07-01,11,"DO_mgL",10.9
1992-07-01,11,"DOsat_perc",90
1992-07-01,11.5,"DO_mgL",11
1992-07-01,11.5,"DOsat_perc",93
1992-07-01,12,"DO_mgL",11.1
1992-07-01,12,"DOsat_perc",91
1992-07-01,13,"DO_mgL",11.9
1992-07-01,13,"DOsat_perc",96
1992-07-01,14,"DO_mgL",12.1
1992-07-01,14,"DOsat_perc",99
1992-07-01,15,"DO_mgL",11.6
1992-07-01,15,"DOsat_perc",92
1992-07-01,16,"DO_mgL",11.5
1992-07-01,16,"DOsat_perc",91
1992-07-01,17,"DO_mgL",12.7
1992-07-01,17,"DOsat_perc",100
1992-07-01,18,"DO_mgL",12.5
1992-07-01,18,"DOsat_perc",99
1992-07-01,19,"DO_mgL",12.6
1992-07-01,19,"DOsat_perc",100
1992-07-01,20,"DO_mgL",11.9
1992-07-01,20,"DOsat_perc",94
1992-07-01,21,"TP_mgL",0.002
1992-07-01,21,"pH",6.9
1992-07-01,21,"DO_mgL",11.1
1992-07-01,21,"COND",71.2
1992-07-01,21,"DOsat_perc",89
1992-07-01,22,"DO_mgL",10.5
1992-07-01,22,"DOsat_perc",83
1992-07-01,23,"DO_mgL",10
1992-07-01,23,"DOsat_perc",78
1992-07-01,24,"DO_mgL",10
1992-07-01,24,"DOsat_perc",78
1992-07-01,25,"DO_mgL",10.2
1992-07-01,25,"DOsat_perc",79
1992-07-01,26,"DO_mgL",10
1992-07-01,26,"DOsat_perc",78
1992-07-01,27,"DO_mgL",9.9
1992-07-01,27,"DOsat_perc",76
1992-07-01,28,"DO_mgL",9.5
1992-07-01,28,"DOsat_perc",73
