date,station,depth.m,parameter,value,depth.measurement,datasource,flag,depth_m
1990-09-01,60,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1990-08-30,40,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-08-28,20,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1990-08-28,30,NA,chla_ugl,1.2,assumed,LMP bio,NA,0.1
1990-08-28,90,NA,chla_ugl,5.4,assumed,LMP bio,NA,0.1
1990-08-28,100,NA,chla_ugl,1.8,assumed,LMP bio,NA,0.1
1990-08-28,110,NA,chla_ugl,2.4,assumed,LMP bio,NA,0.1
1990-08-28,200,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-08-28,230,NA,chla_ugl,5,assumed,LMP bio,NA,0.1
1990-08-23,40,NA,chla_ugl,1.5,assumed,LMP bio,NA,0.1
1990-08-22,90,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1990-08-22,230,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1990-08-19,20,NA,chla_ugl,3.2,assumed,LMP bio,NA,0.1
1990-08-19,60,NA,chla_ugl,1.1,assumed,LMP bio,NA,0.1
1990-08-18,40,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1990-08-12,20,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1990-08-12,90,NA,chla_ugl,3,assumed,LMP bio,NA,0.1
1990-08-12,230,NA,chla_ugl,4,assumed,LMP bio,NA,0.1
1990-08-11,40,NA,chla_ugl,3.9,assumed,LMP bio,NA,0.1
1990-08-06,20,NA,chla_ugl,2.9,assumed,LMP bio,NA,0.1
1990-08-06,30,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1990-08-06,90,NA,chla_ugl,1.5,assumed,LMP bio,NA,0.1
1990-08-06,110,NA,chla_ugl,1.2,assumed,LMP bio,NA,0.1
1990-08-05,20,NA,chla_ugl,0.8,assumed,LMP bio,NA,0.1
1990-08-05,60,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-08-05,90,NA,chla_ugl,9.3,assumed,LMP bio,NA,0.1
1990-08-05,230,NA,chla_ugl,3.4,assumed,LMP bio,NA,0.1
1990-08-02,40,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-07-29,20,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-07-26,40,NA,chla_ugl,1.3,assumed,LMP bio,NA,0.1
1990-07-24,90,NA,chla_ugl,2.7,assumed,LMP bio,NA,0.1
1990-07-24,230,NA,chla_ugl,2.9,assumed,LMP bio,NA,0.1
1990-07-22,20,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-07-22,60,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1990-07-19,40,NA,chla_ugl,3.1,assumed,LMP bio,NA,0.1
1990-07-18,90,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-07-18,230,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-07-16,60,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1990-07-15,20,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-07-11,40,NA,chla_ugl,3.9,assumed,LMP bio,NA,0.1
1990-07-08,20,NA,chla_ugl,2.2,assumed,LMP bio,NA,0.1
1990-07-06,40,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1990-07-03,60,NA,chla_ugl,3.1,assumed,LMP bio,NA,0.1
1990-07-01,20,NA,chla_ugl,2.2,assumed,LMP bio,NA,0.1
1990-06-22,40,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1990-06-21,20,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1990-06-21,30,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1990-06-21,60,NA,chla_ugl,2.9,assumed,LMP bio,NA,0.1
1990-06-21,70,NA,chla_ugl,3.1,assumed,LMP bio,NA,0.1
1990-06-21,90,NA,chla_ugl,3.3,assumed,LMP bio,NA,0.1
1990-06-21,100,NA,chla_ugl,2.9,assumed,LMP bio,NA,0.1
1990-06-21,110,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1990-06-21,200,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-06-21,230,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1990-06-17,20,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1990-06-15,40,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1990-06-10,20,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1990-06-08,40,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
1990-06-02,20,NA,chla_ugl,0.4,assumed,LMP bio,NA,0.1
1990-06-01,40,NA,chla_ugl,2.2,assumed,LMP bio,NA,0.1
1990-05-26,90,NA,chla_ugl,1.2,assumed,LMP bio,NA,0.1
1990-05-26,230,NA,chla_ugl,1.5,assumed,LMP bio,NA,0.1
1989-10-26,20,NA,chla_ugl,5.1,assumed,LMP bio,NA,0.1
1989-10-26,30,NA,chla_ugl,2.4,assumed,LMP bio,NA,0.1
1989-10-26,70,NA,chla_ugl,3.3,assumed,LMP bio,NA,0.1
1989-10-26,90,NA,chla_ugl,3.1,assumed,LMP bio,NA,0.1
1989-10-26,100,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1989-10-26,110,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-10-21,90,NA,chla_ugl,3.8,assumed,LMP bio,NA,0.1
1989-10-21,230,NA,chla_ugl,3.7,assumed,LMP bio,NA,0.1
1989-10-10,60,NA,chla_ugl,3.7,assumed,LMP bio,NA,0.1
1989-10-10,90,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-10-10,230,NA,chla_ugl,3.3,assumed,LMP bio,NA,0.1
1989-10-05,40,NA,chla_ugl,2.9,assumed,LMP bio,NA,0.1
1989-10-03,60,NA,chla_ugl,3.6,assumed,LMP bio,NA,0.1
1989-09-28,40,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-09-21,60,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-09-11,60,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-09-10,20,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-09-06,60,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1989-09-05,90,NA,chla_ugl,5.7,assumed,LMP bio,NA,0.1
1989-09-05,230,NA,chla_ugl,4,assumed,LMP bio,NA,0.1
1989-09-03,20,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1989-09-01,40,NA,chla_ugl,5.4,assumed,LMP bio,NA,0.1
1989-08-30,20,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1989-08-30,30,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-08-30,40,NA,chla_ugl,5.3,assumed,LMP bio,NA,0.1
1989-08-30,60,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-08-30,70,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-08-30,90,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1989-08-30,100,NA,chla_ugl,4.1,assumed,LMP bio,NA,0.1
1989-08-30,110,NA,chla_ugl,3.6,assumed,LMP bio,NA,0.1
1989-08-28,60,NA,chla_ugl,3.1,assumed,LMP bio,NA,0.1
1989-08-27,20,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-08-27,90,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-08-27,230,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-08-24,40,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-08-23,60,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-08-20,20,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1989-08-17,40,NA,chla_ugl,1.5,assumed,LMP bio,NA,0.1
1989-08-14,60,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1989-08-13,20,NA,chla_ugl,2.7,assumed,LMP bio,NA,0.1
1989-08-13,90,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1989-08-13,230,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-08-10,40,NA,chla_ugl,1.2,assumed,LMP bio,NA,0.1
1989-08-10,60,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1989-08-06,20,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-08-06,90,NA,chla_ugl,2.4,assumed,LMP bio,NA,0.1
1989-08-06,230,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-08-03,40,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
1989-08-02,60,NA,chla_ugl,3.7,assumed,LMP bio,NA,0.1
1989-07-30,20,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-07-30,90,NA,chla_ugl,1.8,assumed,LMP bio,NA,0.1
1989-07-30,230,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-07-27,40,NA,chla_ugl,1.1,assumed,LMP bio,NA,0.1
1989-07-25,20,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1989-07-25,30,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-07-25,40,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-07-25,60,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1989-07-25,70,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1989-07-25,90,NA,chla_ugl,1.1,assumed,LMP bio,NA,0.1
1989-07-25,100,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1989-07-25,110,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1989-07-23,20,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1989-07-23,90,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1989-07-23,230,NA,chla_ugl,1.3,assumed,LMP bio,NA,0.1
1989-07-20,40,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1989-07-18,60,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-07-16,20,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1989-07-14,90,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1989-07-14,230,NA,chla_ugl,2.4,assumed,LMP bio,NA,0.1
1989-07-12,60,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1989-07-09,20,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-07-08,90,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1989-07-08,230,NA,chla_ugl,2.7,assumed,LMP bio,NA,0.1
1989-07-04,60,NA,chla_ugl,3.4,assumed,LMP bio,NA,0.1
1989-07-02,20,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1989-06-26,60,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1989-06-23,90,NA,chla_ugl,0.8,assumed,LMP bio,NA,0.1
1989-06-23,230,NA,chla_ugl,0.5,assumed,LMP bio,NA,0.1
1989-06-19,60,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1989-05-12,60,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1988-09-07,20,NA,chla_ugl,3.3,assumed,LMP bio,NA,0.1
1988-09-07,30,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1988-09-07,110,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1988-09-07,200,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1988-09-07,230,NA,chla_ugl,2.3,assumed,LMP bio,NA,0.1
1988-08-11,20,NA,chla_ugl,3.2,assumed,LMP bio,NA,0.1
1988-08-11,200,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
1988-08-11,230,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1988-07-14,70,NA,chla_ugl,1.2,assumed,LMP bio,NA,0.1
1988-07-14,90,NA,chla_ugl,1.3,assumed,LMP bio,NA,0.1
1988-07-14,200,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
1988-07-14,230,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1988-06-09,20,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1988-06-09,200,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
1988-06-09,230,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
1987-08-11,20,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
1987-08-11,30,NA,chla_ugl,2.1,assumed,LMP bio,NA,0.1
1987-08-11,200,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
1987-07-01,20,NA,chla_ugl,1.5,assumed,LMP bio,NA,0.1
1987-07-01,200,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1986-09-02,20,NA,chla_ugl,1.1,assumed,LMP bio,NA,0.1
1986-09-02,30,NA,chla_ugl,0.8,assumed,LMP bio,NA,0.1
1986-09-02,70,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
1986-09-02,90,NA,chla_ugl,1.4,assumed,LMP bio,NA,0.1
1986-09-02,100,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
1986-09-02,110,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
1986-09-02,200,NA,chla_ugl,0.6,assumed,LMP bio,NA,0.1
1986-09-02,230,NA,chla_ugl,1.7,assumed,LMP bio,NA,0.1
1986-08-03,20,NA,chla_ugl,0.6,assumed,LMP bio,NA,0.1
1986-08-03,30,NA,chla_ugl,0.4,assumed,LMP bio,NA,0.1
1986-08-03,70,NA,chla_ugl,0.3,assumed,LMP bio,NA,0.1
1986-08-03,90,NA,chla_ugl,0.4,assumed,LMP bio,NA,0.1
1986-08-03,100,NA,chla_ugl,0.4,assumed,LMP bio,NA,0.1
1986-08-03,110,NA,chla_ugl,0.5,assumed,LMP bio,NA,0.1
1986-08-03,200,NA,chla_ugl,0.3,assumed,LMP bio,NA,0.1
1986-08-03,230,NA,chla_ugl,0.1,assumed,LMP bio,NA,0.1
1986-07-03,20,NA,chla_ugl,2.6,assumed,LMP bio,NA,0.1
1986-07-03,30,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
1986-07-03,70,NA,chla_ugl,1.9,assumed,LMP bio,NA,0.1
1986-07-03,90,NA,chla_ugl,0.8,assumed,LMP bio,NA,0.1
1986-07-03,100,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
1986-07-03,110,NA,chla_ugl,1.1,assumed,LMP bio,NA,0.1
1986-07-03,230,NA,chla_ugl,2,assumed,LMP bio,NA,0.1
2018-09-17,230,NA,chla_ugl,3.26,assumed,LMP bio,NA,0.1
2018-09-17,220,NA,chla_ugl,2.36,assumed,LMP bio,NA,0.1
2018-09-17,210,NA,chla_ugl,1.66,assumed,LMP bio,NA,0.1
2018-09-17,200,NA,chla_ugl,1.63,assumed,LMP bio,NA,0.1
2018-09-17,70,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2018-09-17,60,NA,chla_ugl,0.73,assumed,LMP bio,NA,0.1
2018-09-17,100.1,NA,chla_ugl,0.54,assumed,LMP bio,NA,0.1
2018-09-12,110,NA,chla_ugl,1.11,assumed,LMP bio,NA,0.1
2018-09-09,90,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2018-09-09,80,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2018-09-09,70,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2018-09-09,30,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2018-09-09,20,NA,chla_ugl,1.63,assumed,LMP bio,NA,0.1
2018-09-09,10,NA,chla_ugl,1.63,assumed,LMP bio,NA,0.1
2018-08-13,230,NA,chla_ugl,2.91,assumed,LMP bio,NA,0.1
2018-08-13,220,NA,chla_ugl,3.07,assumed,LMP bio,NA,0.1
2018-08-13,210,NA,chla_ugl,2.15,assumed,LMP bio,NA,0.1
2018-08-13,200,NA,chla_ugl,1.44,assumed,LMP bio,NA,0.1
2018-08-13,90,NA,chla_ugl,1.28,assumed,LMP bio,NA,0.1
2018-08-13,80,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2018-08-13,60,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2018-08-13,30,NA,chla_ugl,1.79,assumed,LMP bio,NA,0.1
2018-08-13,110,NA,chla_ugl,1.41,assumed,LMP bio,NA,0.1
2018-08-13,100.1,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2018-08-13,10,NA,chla_ugl,1.79,assumed,LMP bio,NA,0.1
2018-08-12,70,NA,chla_ugl,1.28,assumed,LMP bio,NA,0.1
2018-08-12,20,NA,chla_ugl,2.17,assumed,LMP bio,NA,0.1
2018-07-24,230,NA,chla_ugl,2.36,assumed,LMP bio,NA,0.1
2018-07-24,220,NA,chla_ugl,2.17,assumed,LMP bio,NA,0.1
2018-07-24,210,NA,chla_ugl,2.36,assumed,LMP bio,NA,0.1
2018-07-24,200,NA,chla_ugl,2.36,assumed,LMP bio,NA,0.1
2018-07-24,60,NA,chla_ugl,1,assumed,LMP bio,NA,0.1
2018-07-24,100.1,NA,chla_ugl,1.63,assumed,LMP bio,NA,0.1
2018-07-19,10,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
2018-07-17,110,NA,chla_ugl,0.52,assumed,LMP bio,NA,0.1
2018-07-16,90,NA,chla_ugl,0.87,assumed,LMP bio,NA,0.1
2018-07-16,80,NA,chla_ugl,0.85,assumed,LMP bio,NA,0.1
2018-07-16,30,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2018-07-15,70,NA,chla_ugl,0.87,assumed,LMP bio,NA,0.1
2018-07-15,20,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2018-06-18,230,NA,chla_ugl,1.79,assumed,LMP bio,NA,0.1
2018-06-18,220,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
2018-06-18,210,NA,chla_ugl,1.58,assumed,LMP bio,NA,0.1
2018-06-18,200,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
2018-06-18,60,NA,chla_ugl,1.41,assumed,LMP bio,NA,0.1
2018-06-11,90,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2018-06-11,80,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2018-06-11,20,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2018-06-11,10,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2018-06-10,70,NA,chla_ugl,3.14,assumed,LMP bio,NA,0.1
2018-06-10,30,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2018-06-10,110,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-09-24,230,NA,chla_ugl,0.87,assumed,LMP bio,NA,0.1
2019-09-24,220,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-09-24,210,NA,chla_ugl,1.28,assumed,LMP bio,NA,0.1
2019-09-24,200,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2019-09-18,70,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2019-09-18,110,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2019-09-16,90,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2019-09-16,80,NA,chla_ugl,0.87,assumed,LMP bio,NA,0.1
2019-09-16,30,NA,chla_ugl,2.15,assumed,LMP bio,NA,0.1
2019-09-15,20,NA,chla_ugl,1.44,assumed,LMP bio,NA,0.1
2019-09-15,10,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2019-08-19,230,NA,chla_ugl,1.44,assumed,LMP bio,NA,0.1
2019-08-19,220,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2019-08-19,210,NA,chla_ugl,1.6,assumed,LMP bio,NA,0.1
2019-08-19,200,NA,chla_ugl,1.44,assumed,LMP bio,NA,0.1
2019-08-19,60,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-08-14,100.1,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-08-13,110,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2019-08-12,90,NA,chla_ugl,1.22,assumed,LMP bio,NA,0.1
2019-08-12,80,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-08-12,70,NA,chla_ugl,1.06,assumed,LMP bio,NA,0.1
2019-08-12,30,NA,chla_ugl,2.53,assumed,LMP bio,NA,0.1
2019-08-12,20,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2019-08-12,10,NA,chla_ugl,2.88,assumed,LMP bio,NA,0.1
2019-07-29,230,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2019-07-29,220,NA,chla_ugl,1.55,assumed,LMP bio,NA,0.1
2019-07-29,210,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2019-07-29,200,NA,chla_ugl,1.25,assumed,LMP bio,NA,0.1
2019-07-29,60,NA,chla_ugl,0.9,assumed,LMP bio,NA,0.1
2019-07-16,90,NA,chla_ugl,0.54,assumed,LMP bio,NA,0.1
2019-07-16,80,NA,chla_ugl,0.87,assumed,LMP bio,NA,0.1
2019-07-16,20,NA,chla_ugl,1.28,assumed,LMP bio,NA,0.1
2019-07-16,110,NA,chla_ugl,1.09,assumed,LMP bio,NA,0.1
2019-07-15,30,NA,chla_ugl,5.04,assumed,LMP bio,NA,0.1
2019-07-15,10,NA,chla_ugl,3.24,assumed,LMP bio,NA,0.1
2019-07-02,70,NA,chla_ugl,1.46,assumed,LMP bio,NA,0.1
2019-06-17,230,NA,chla_ugl,1.55,assumed,LMP bio,NA,0.1
2019-06-17,220,NA,chla_ugl,2.12,assumed,LMP bio,NA,0.1
2019-06-17,210,NA,chla_ugl,1.93,assumed,LMP bio,NA,0.1
2019-06-17,200,NA,chla_ugl,1.96,assumed,LMP bio,NA,0.1
2019-06-17,70,NA,chla_ugl,1.77,assumed,LMP bio,NA,0.1
2019-06-17,60,NA,chla_ugl,1.82,assumed,LMP bio,NA,0.1
2019-06-12,10,NA,chla_ugl,2.8,assumed,LMP bio,NA,0.1
2019-06-10,90,NA,chla_ugl,1.63,assumed,LMP bio,NA,0.1
2019-06-10,80,NA,chla_ugl,1.41,assumed,LMP bio,NA,0.1
2019-06-10,110,NA,chla_ugl,2.15,assumed,LMP bio,NA,0.1
2019-06-09,20,NA,chla_ugl,1.98,assumed,LMP bio,NA,0.1
