station,date,depth_m,layer,parameter,value,depth.measurement,datasource,sitetype
200,1993-07-25,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1993-08-08,4,E,alk_mglCaCO3,3.7,median,LMP chem,pelagic
200,1993-08-08,4,E,cond_uScm,78.2,median,LMP chem,pelagic
200,1993-08-08,4,E,H_M,2.511886431509584e-7,median,LMP chem,pelagic
200,1993-08-08,4,E,TP_mgl,0.002,median,LMP chem,pelagic
200,1993-08-08,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1993-08-08,10,M,cond_uScm,77.6,median,LMP chem,pelagic
200,1993-08-08,10,M,H_M,3.981071705534972e-7,median,LMP chem,pelagic
200,1993-08-08,10,M,TP_mgl,0.003,median,LMP chem,pelagic
200,1993-08-08,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1993-08-08,16,H,cond_uScm,77.9,median,LMP chem,pelagic
200,1993-08-08,16,H,H_M,6.309573444801935e-7,median,LMP chem,pelagic
200,1993-08-08,16,H,TP_mgl,0.003,median,LMP chem,pelagic
200,1993-08-08,16,H,turb_NTU,0.7,median,LMP chem,pelagic
200,1993-08-22,4,E,alk_mglCaCO3,5.5,median,LMP chem,pelagic
200,1993-08-22,4,E,cond_uScm,78,median,LMP chem,pelagic
200,1993-08-22,4,E,H_M,3.1622776601683813e-7,median,LMP chem,pelagic
200,1993-08-22,4,E,TP_mgl,0.006,median,LMP chem,pelagic
200,1993-08-22,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1993-08-22,10,M,cond_uScm,77.4,median,LMP chem,pelagic
200,1993-08-22,10,M,H_M,5.011872336272729e-7,median,LMP chem,pelagic
200,1993-08-22,10,M,TP_mgl,0.008,median,LMP chem,pelagic
200,1993-08-22,10,M,turb_NTU,0.7,median,LMP chem,pelagic
200,1993-08-22,16,H,cond_uScm,77.9,median,LMP chem,pelagic
200,1993-08-22,16,H,H_M,7.943282347242829e-7,median,LMP chem,pelagic
200,1993-08-22,16,H,TP_mgl,0.008,median,LMP chem,pelagic
200,1993-08-22,16,H,turb_NTU,0.7,median,LMP chem,pelagic
200,1993-09-05,4,E,alk_mglCaCO3,6.7,median,LMP chem,pelagic
200,1993-09-05,4,E,cond_uScm,78.2,median,LMP chem,pelagic
200,1993-09-05,4,E,H_M,2.511886431509584e-7,median,LMP chem,pelagic
200,1993-09-05,4,E,TP_mgl,0.003,median,LMP chem,pelagic
200,1993-09-05,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1993-09-05,10,M,cond_uScm,77.8,median,LMP chem,pelagic
200,1993-09-05,10,M,H_M,5.011872336272729e-7,median,LMP chem,pelagic
200,1993-09-05,10,M,TP_mgl,0.007,median,LMP chem,pelagic
200,1993-09-05,10,M,turb_NTU,0.7,median,LMP chem,pelagic
200,1993-09-05,16,H,cond_uScm,78.2,median,LMP chem,pelagic
200,1993-09-05,16,H,H_M,7.943282347242829e-7,median,LMP chem,pelagic
200,1993-09-05,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1993-09-05,16,H,turb_NTU,0.8,median,LMP chem,pelagic
200,1993-10-17,4,E,alk_mglCaCO3,5.6,median,LMP chem,pelagic
200,1993-10-17,4,E,cond_uScm,70.1,median,LMP chem,pelagic
200,1993-10-17,4,E,H_M,3.981071705534972e-7,median,LMP chem,pelagic
200,1993-10-17,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1993-10-17,4,E,turb_NTU,0.7,median,LMP chem,pelagic
200,1993-10-17,10,M,cond_uScm,70,median,LMP chem,pelagic
200,1993-10-17,10,M,H_M,4.36515832240166e-7,median,LMP chem,pelagic
200,1993-10-17,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1993-10-17,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1993-10-17,16,H,cond_uScm,69.8,median,LMP chem,pelagic
200,1993-10-17,16,H,H_M,2.0892961308540422e-7,median,LMP chem,pelagic
200,1993-10-17,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1993-10-17,16,H,turb_NTU,0.9,median,LMP chem,pelagic
200,1994-06-14,4,E,alk_mglCaCO3,4.2,median,LMP chem,pelagic
200,1994-06-14,4,E,cond_uScm,77.5,median,LMP chem,pelagic
200,1994-06-14,4,E,H_M,3.090295432513594e-7,median,LMP chem,pelagic
200,1994-06-14,4,E,TP_mgl,0.006,median,LMP chem,pelagic
200,1994-06-14,4,E,turb_NTU,0.8,median,LMP chem,pelagic
200,1994-06-14,10,M,alk_mglCaCO3,4.4,median,LMP chem,pelagic
200,1994-06-14,10,M,cond_uScm,79.3,median,LMP chem,pelagic
200,1994-06-14,10,M,H_M,3.3884415613920306e-7,median,LMP chem,pelagic
200,1994-06-14,10,M,TP_mgl,0.009,median,LMP chem,pelagic
200,1994-06-14,10,M,turb_NTU,0.8,median,LMP chem,pelagic
200,1994-06-14,16,H,alk_mglCaCO3,4.7,median,LMP chem,pelagic
200,1994-06-14,16,H,cond_uScm,79.8,median,LMP chem,pelagic
200,1994-06-14,16,H,H_M,3.4673685045253196e-7,median,LMP chem,pelagic
200,1994-06-14,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1994-06-14,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1994-07-14,4,E,alk_mglCaCO3,4.7,median,LMP chem,pelagic
200,1994-07-14,4,E,cond_uScm,79.4,median,LMP chem,pelagic
200,1994-07-14,4,E,H_M,1.4125375446227568e-7,median,LMP chem,pelagic
200,1994-07-14,4,E,TP_mgl,0.002,median,LMP chem,pelagic
200,1994-07-14,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1994-07-14,10,M,cond_uScm,80,median,LMP chem,pelagic
200,1994-07-14,10,M,H_M,3.981071705534972e-7,median,LMP chem,pelagic
200,1994-07-14,10,M,TP_mgl,0.003,median,LMP chem,pelagic
200,1994-07-14,10,M,turb_NTU,0.8,median,LMP chem,pelagic
200,1994-07-14,16,H,cond_uScm,80.6,median,LMP chem,pelagic
200,1994-07-14,16,H,H_M,3.801893963205615e-7,median,LMP chem,pelagic
200,1994-07-14,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1994-07-14,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1994-08-03,4,E,alk_mglCaCO3,4.5,median,LMP chem,pelagic
200,1994-08-03,4,E,cond_uScm,78.4,median,LMP chem,pelagic
200,1994-08-03,4,E,H_M,1.6982436524617475e-7,median,LMP chem,pelagic
200,1994-08-03,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1994-08-03,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1994-08-03,10,M,cond_uScm,79,median,LMP chem,pelagic
200,1994-08-03,10,M,H_M,6.760829753919824e-7,median,LMP chem,pelagic
200,1994-08-03,10,M,TP_mgl,0.005,median,LMP chem,pelagic
200,1994-08-03,10,M,turb_NTU,1,median,LMP chem,pelagic
200,1994-08-03,16,H,cond_uScm,79.7,median,LMP chem,pelagic
200,1994-08-03,16,H,H_M,5.623413251903492e-7,median,LMP chem,pelagic
200,1994-08-03,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1994-08-03,16,H,turb_NTU,1,median,LMP chem,pelagic
200,1994-08-17,4,E,alk_mglCaCO3,4.3,median,LMP chem,pelagic
200,1994-08-17,4,E,cond_uScm,78.9,median,LMP chem,pelagic
200,1994-08-17,4,E,H_M,1.0000000000000007e-7,median,LMP chem,pelagic
200,1994-08-17,4,E,TP_mgl,0.014,median,LMP chem,pelagic
200,1994-08-17,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1994-08-17,10,M,cond_uScm,79.6,median,LMP chem,pelagic
200,1994-08-17,10,M,H_M,4.570881896148754e-7,median,LMP chem,pelagic
200,1994-08-17,10,M,TP_mgl,0.008,median,LMP chem,pelagic
200,1994-08-17,10,M,turb_NTU,0.7,median,LMP chem,pelagic
200,1994-08-17,16,H,cond_uScm,80.5,median,LMP chem,pelagic
200,1994-08-17,16,H,H_M,5.370317963702537e-7,median,LMP chem,pelagic
200,1994-08-17,16,H,TP_mgl,0.017,median,LMP chem,pelagic
200,1994-08-17,16,H,turb_NTU,1,median,LMP chem,pelagic
200,1994-09-14,4,E,alk_mglCaCO3,4.5,median,LMP chem,pelagic
200,1994-09-14,4,E,cond_uScm,70.1,median,LMP chem,pelagic
200,1994-09-14,4,E,H_M,1.9498445997580468e-7,median,LMP chem,pelagic
200,1994-09-14,4,E,TP_mgl,0.002,median,LMP chem,pelagic
200,1994-09-14,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1994-09-14,10,M,cond_uScm,70.2,median,LMP chem,pelagic
200,1994-09-14,10,M,H_M,5.623413251903492e-7,median,LMP chem,pelagic
200,1994-09-14,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1994-09-14,10,M,turb_NTU,0.8,median,LMP chem,pelagic
200,1994-09-14,16,H,cond_uScm,71.3,median,LMP chem,pelagic
200,1994-09-14,16,H,H_M,8.128305161641e-7,median,LMP chem,pelagic
200,1994-09-14,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1994-09-14,16,H,turb_NTU,1,median,LMP chem,pelagic
200,1995-03-10,4,E,alk_mglCaCO3,7.1,median,LMP chem,pelagic
200,1995-03-10,4,E,cond_uScm,80.3,median,LMP chem,pelagic
200,1995-03-10,4,E,H_M,2.3988329190194914e-7,median,LMP chem,pelagic
200,1995-03-10,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-03-10,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-03-10,16,H,cond_uScm,80.1,median,LMP chem,pelagic
200,1995-03-10,16,H,H_M,2.951209226666386e-7,median,LMP chem,pelagic
200,1995-03-10,16,H,TP_mgl,0.002,median,LMP chem,pelagic
200,1995-03-10,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-05-26,4,E,alk_mglCaCO3,4.3,median,LMP chem,pelagic
200,1995-05-26,4,E,cond_uScm,81.6,median,LMP chem,pelagic
200,1995-05-26,4,E,H_M,1.5135612484362083e-7,median,LMP chem,pelagic
200,1995-05-26,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-05-26,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-05-26,10,M,cond_uScm,81.8,median,LMP chem,pelagic
200,1995-05-26,10,M,H_M,1.230268770812382e-7,median,LMP chem,pelagic
200,1995-05-26,10,M,TP_mgl,0.003,median,LMP chem,pelagic
200,1995-05-26,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-05-26,16,H,cond_uScm,81.8,median,LMP chem,pelagic
200,1995-05-26,16,H,H_M,2.0892961308540422e-7,median,LMP chem,pelagic
200,1995-05-26,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-05-26,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1995-06-16,4,E,alk_mglCaCO3,4.6,median,LMP chem,pelagic
200,1995-06-16,4,E,cond_uScm,81.2,median,LMP chem,pelagic
200,1995-06-16,4,E,H_M,9.332543007969916e-8,median,LMP chem,pelagic
200,1995-06-16,4,E,TP_mgl,0.001,median,LMP chem,pelagic
200,1995-06-16,4,E,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-06-16,10,M,cond_uScm,81.1,median,LMP chem,pelagic
200,1995-06-16,10,M,H_M,1.230268770812382e-7,median,LMP chem,pelagic
200,1995-06-16,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-06-16,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-06-16,16,H,cond_uScm,81.3,median,LMP chem,pelagic
200,1995-06-16,16,H,H_M,2.23872113856834e-7,median,LMP chem,pelagic
200,1995-06-16,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-06-16,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1995-07-13,4,E,alk_mglCaCO3,4.4,median,LMP chem,pelagic
200,1995-07-13,4,E,cond_uScm,81.8,median,LMP chem,pelagic
200,1995-07-13,4,E,H_M,5.7543993733715725e-8,median,LMP chem,pelagic
200,1995-07-13,4,E,TP_mgl,0.008,median,LMP chem,pelagic
200,1995-07-13,4,E,turb_NTU,0.3,median,LMP chem,pelagic
200,1995-07-13,10,M,cond_uScm,81.4,median,LMP chem,pelagic
200,1995-07-13,10,M,H_M,8.128305161641e-8,median,LMP chem,pelagic
200,1995-07-13,10,M,TP_mgl,0.012,median,LMP chem,pelagic
200,1995-07-13,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1995-07-13,16,H,cond_uScm,82.3,median,LMP chem,pelagic
200,1995-07-13,16,H,H_M,2.1877616239495543e-7,median,LMP chem,pelagic
200,1995-07-13,16,H,TP_mgl,0.012,median,LMP chem,pelagic
200,1995-07-13,16,H,turb_NTU,0.8,median,LMP chem,pelagic
200,1995-08-10,4,E,alk_mglCaCO3,4.2,median,LMP chem,pelagic
200,1995-08-10,4,E,cond_uScm,81.8,median,LMP chem,pelagic
200,1995-08-10,4,E,H_M,6.760829753919824e-8,median,LMP chem,pelagic
200,1995-08-10,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-08-10,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1995-08-10,10,M,cond_uScm,81,median,LMP chem,pelagic
200,1995-08-10,10,M,H_M,1.1220184543019642e-7,median,LMP chem,pelagic
200,1995-08-10,10,M,TP_mgl,0.003,median,LMP chem,pelagic
200,1995-08-10,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1995-08-10,16,H,cond_uScm,82,median,LMP chem,pelagic
200,1995-08-10,16,H,H_M,5.495408738576251e-7,median,LMP chem,pelagic
200,1995-08-10,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-08-10,16,H,turb_NTU,0.8,median,LMP chem,pelagic
200,1995-09-05,4,E,alk_mglCaCO3,4.4,median,LMP chem,pelagic
200,1995-09-05,4,E,cond_uScm,84.2,median,LMP chem,pelagic
200,1995-09-05,4,E,H_M,1.230268770812382e-7,median,LMP chem,pelagic
200,1995-09-05,4,E,TP_mgl,0.004,median,LMP chem,pelagic
200,1995-09-05,4,E,turb_NTU,0.2,median,LMP chem,pelagic
200,1995-09-05,10,M,cond_uScm,83.4,median,LMP chem,pelagic
200,1995-09-05,10,M,H_M,2.23872113856834e-7,median,LMP chem,pelagic
200,1995-09-05,10,M,TP_mgl,0.006,median,LMP chem,pelagic
200,1995-09-05,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1995-09-05,16,H,cond_uScm,84.1,median,LMP chem,pelagic
200,1995-09-05,16,H,H_M,5.623413251903492e-7,median,LMP chem,pelagic
200,1995-09-05,16,H,TP_mgl,0.009,median,LMP chem,pelagic
200,1995-09-05,16,H,turb_NTU,0.7,median,LMP chem,pelagic
200,1995-09-30,4,E,alk_mglCaCO3,4.7,median,LMP chem,pelagic
200,1995-09-30,4,E,cond_uScm,84.3,median,LMP chem,pelagic
200,1995-09-30,4,E,H_M,1.4125375446227568e-7,median,LMP chem,pelagic
200,1995-09-30,4,E,TP_mgl,0.008,median,LMP chem,pelagic
200,1995-09-30,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1995-09-30,10,M,cond_uScm,83.5,median,LMP chem,pelagic
200,1995-09-30,10,M,H_M,3.981071705534972e-7,median,LMP chem,pelagic
200,1995-09-30,10,M,TP_mgl,0.008,median,LMP chem,pelagic
200,1995-09-30,10,M,turb_NTU,0.7,median,LMP chem,pelagic
200,1995-09-30,16,H,cond_uScm,85.2,median,LMP chem,pelagic
200,1995-09-30,16,H,H_M,7.07945784384138e-7,median,LMP chem,pelagic
200,1995-09-30,16,H,TP_mgl,0.009,median,LMP chem,pelagic
200,1995-09-30,16,H,turb_NTU,1.4,median,LMP chem,pelagic
200,1996-05-22,4,E,alk_mglCaCO3,4.1,median,LMP chem,pelagic
200,1996-05-22,4,E,cond_uScm,77.3,median,LMP chem,pelagic
200,1996-05-22,4,E,H_M,9.332543007969916e-8,median,LMP chem,pelagic
200,1996-05-22,4,E,TP_mgl,0.005,median,LMP chem,pelagic
200,1996-05-22,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-05-22,10,M,cond_uScm,78.4,median,LMP chem,pelagic
200,1996-05-22,10,M,H_M,1.7378008287493775e-7,median,LMP chem,pelagic
200,1996-05-22,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1996-05-22,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1996-05-22,16,H,cond_uScm,79.4,median,LMP chem,pelagic
200,1996-05-22,16,H,H_M,2.570395782768867e-7,median,LMP chem,pelagic
200,1996-05-22,16,H,TP_mgl,0.007,median,LMP chem,pelagic
200,1996-05-22,16,H,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-06-14,4,E,alk_mglCaCO3,4.5,median,LMP chem,pelagic
200,1996-06-14,4,E,cond_uScm,77,median,LMP chem,pelagic
200,1996-06-14,4,E,H_M,1.659586907437561e-7,median,LMP chem,pelagic
200,1996-06-14,4,E,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-06-14,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-06-14,10,M,cond_uScm,77.1,median,LMP chem,pelagic
200,1996-06-14,10,M,H_M,1.3182567385564088e-7,median,LMP chem,pelagic
200,1996-06-14,10,M,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-06-14,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1996-06-14,16,H,cond_uScm,79.3,median,LMP chem,pelagic
200,1996-06-14,16,H,H_M,3.3884415613920306e-7,median,LMP chem,pelagic
200,1996-06-14,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-06-14,16,H,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-07-02,4,E,alk_mglCaCO3,4.7,median,LMP chem,pelagic
200,1996-07-02,4,E,cond_uScm,77.9,median,LMP chem,pelagic
200,1996-07-02,4,E,H_M,9.120108393559103e-8,median,LMP chem,pelagic
200,1996-07-02,4,E,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-07-02,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-07-02,10,M,cond_uScm,79,median,LMP chem,pelagic
200,1996-07-02,10,M,H_M,1.1748975549395313e-7,median,LMP chem,pelagic
200,1996-07-02,10,M,TP_mgl,0.008,median,LMP chem,pelagic
200,1996-07-02,10,M,turb_NTU,0.9,median,LMP chem,pelagic
200,1996-07-02,16,H,cond_uScm,80.1,median,LMP chem,pelagic
200,1996-07-02,16,H,H_M,3.235936569296283e-7,median,LMP chem,pelagic
200,1996-07-02,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-07-02,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1996-07-24,4,E,alk_mglCaCO3,4.2,median,LMP chem,pelagic
200,1996-07-24,4,E,cond_uScm,77.5,median,LMP chem,pelagic
200,1996-07-24,4,E,H_M,1.1748975549395313e-7,median,LMP chem,pelagic
200,1996-07-24,4,E,TP_mgl,0.007,median,LMP chem,pelagic
200,1996-07-24,4,E,turb_NTU,0.2,median,LMP chem,pelagic
200,1996-07-24,10,M,cond_uScm,78.8,median,LMP chem,pelagic
200,1996-07-24,10,M,H_M,3.3884415613920306e-7,median,LMP chem,pelagic
200,1996-07-24,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1996-07-24,10,M,turb_NTU,1,median,LMP chem,pelagic
200,1996-07-24,16,H,cond_uScm,79.7,median,LMP chem,pelagic
200,1996-07-24,16,H,H_M,4.570881896148754e-7,median,LMP chem,pelagic
200,1996-07-24,16,H,TP_mgl,0.005,median,LMP chem,pelagic
200,1996-07-24,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1996-08-14,4,E,alk_mglCaCO3,4.6,median,LMP chem,pelagic
200,1996-08-14,4,E,cond_uScm,78.1,median,LMP chem,pelagic
200,1996-08-14,4,E,H_M,1.0964781961431861e-7,median,LMP chem,pelagic
200,1996-08-14,4,E,TP_mgl,0.007,median,LMP chem,pelagic
200,1996-08-14,4,E,turb_NTU,0.3,median,LMP chem,pelagic
200,1996-08-14,10,M,cond_uScm,77.7,median,LMP chem,pelagic
200,1996-08-14,10,M,H_M,4.570881896148754e-7,median,LMP chem,pelagic
200,1996-08-14,10,M,TP_mgl,0.009,median,LMP chem,pelagic
200,1996-08-14,10,M,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-08-14,16,H,cond_uScm,80.3,median,LMP chem,pelagic
200,1996-08-14,16,H,H_M,8.709635899560823e-7,median,LMP chem,pelagic
200,1996-08-14,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-08-14,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1996-09-04,4,E,alk_mglCaCO3,4.3,median,LMP chem,pelagic
200,1996-09-04,4,E,cond_uScm,78.1,median,LMP chem,pelagic
200,1996-09-04,4,E,H_M,1.621810097358931e-7,median,LMP chem,pelagic
200,1996-09-04,4,E,TP_mgl,0.006,median,LMP chem,pelagic
200,1996-09-04,4,E,turb_NTU,0.3,median,LMP chem,pelagic
200,1996-09-04,10,M,cond_uScm,79,median,LMP chem,pelagic
200,1996-09-04,10,M,H_M,6.918309709189369e-7,median,LMP chem,pelagic
200,1996-09-04,10,M,TP_mgl,0.009,median,LMP chem,pelagic
200,1996-09-04,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1996-09-04,16,H,cond_uScm,80.4,median,LMP chem,pelagic
200,1996-09-04,16,H,H_M,9.120108393559102e-7,median,LMP chem,pelagic
200,1996-09-04,16,H,TP_mgl,0.008,median,LMP chem,pelagic
200,1996-09-04,16,H,turb_NTU,0.6,median,LMP chem,pelagic
200,1996-10-08,4,E,alk_mglCaCO3,4.5,median,LMP chem,pelagic
200,1996-10-08,4,E,cond_uScm,79.1,median,LMP chem,pelagic
200,1996-10-08,4,E,H_M,1.6982436524617475e-7,median,LMP chem,pelagic
200,1996-10-08,4,E,TP_mgl,0.003,median,LMP chem,pelagic
200,1996-10-08,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-10-08,10,M,cond_uScm,79.1,median,LMP chem,pelagic
200,1996-10-08,10,M,H_M,2.3988329190194914e-7,median,LMP chem,pelagic
200,1996-10-08,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1996-10-08,10,M,turb_NTU,0.4,median,LMP chem,pelagic
200,1996-10-08,16,H,cond_uScm,81.2,median,LMP chem,pelagic
200,1996-10-08,16,H,H_M,7.244359600749911e-7,median,LMP chem,pelagic
200,1996-10-08,16,H,TP_mgl,0.007,median,LMP chem,pelagic
200,1996-10-08,16,H,turb_NTU,1.5,median,LMP chem,pelagic
200,1997-06-02,4,E,alk_mglCaCO3,3.4,median,LMP chem,pelagic
200,1997-06-02,4,E,cond_uScm,75.8,median,LMP chem,pelagic
200,1997-06-02,4,E,H_M,2.1877616239495543e-7,median,LMP chem,pelagic
200,1997-06-02,4,E,TP_mgl,0.003,median,LMP chem,pelagic
200,1997-06-02,4,E,turb_NTU,1.4,median,LMP chem,pelagic
200,1997-06-02,10,M,cond_uScm,76.3,median,LMP chem,pelagic
200,1997-06-02,10,M,H_M,2.3442288153199246e-7,median,LMP chem,pelagic
200,1997-06-02,10,M,TP_mgl,0.01,median,LMP chem,pelagic
200,1997-06-02,10,M,turb_NTU,1.2,median,LMP chem,pelagic
200,1997-06-02,16,H,cond_uScm,76.5,median,LMP chem,pelagic
200,1997-06-02,16,H,H_M,3.981071705534972e-7,median,LMP chem,pelagic
200,1997-06-02,16,H,TP_mgl,0.005,median,LMP chem,pelagic
200,1997-06-02,16,H,turb_NTU,1.9,median,LMP chem,pelagic
200,1997-07-08,4,E,alk_mglCaCO3,3.2,median,LMP chem,pelagic
200,1997-07-08,4,E,cond_uScm,76,median,LMP chem,pelagic
200,1997-07-08,4,E,H_M,2.0417379446695294e-7,median,LMP chem,pelagic
200,1997-07-08,4,E,TP_mgl,0.002,median,LMP chem,pelagic
200,1997-07-08,4,E,turb_NTU,0.3,median,LMP chem,pelagic
200,1997-07-08,10,M,cond_uScm,76.1,median,LMP chem,pelagic
200,1997-07-08,10,M,H_M,2.45470891568503e-7,median,LMP chem,pelagic
200,1997-07-08,10,M,TP_mgl,0.004,median,LMP chem,pelagic
200,1997-07-08,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1997-07-08,16,H,cond_uScm,76.8,median,LMP chem,pelagic
200,1997-07-08,16,H,H_M,4.89778819368447e-7,median,LMP chem,pelagic
200,1997-07-08,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1997-07-08,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1997-07-22,4,E,alk_mglCaCO3,3.4,median,LMP chem,pelagic
200,1997-07-22,4,E,cond_uScm,76.7,median,LMP chem,pelagic
200,1997-07-22,4,E,H_M,5.623413251903492e-7,median,LMP chem,pelagic
200,1997-07-22,4,E,TP_mgl,0.009,median,LMP chem,pelagic
200,1997-07-22,4,E,turb_NTU,0.7,median,LMP chem,pelagic
200,1997-07-22,10,M,cond_uScm,76.3,median,LMP chem,pelagic
200,1997-07-22,10,M,H_M,9.120108393559102e-7,median,LMP chem,pelagic
200,1997-07-22,10,M,TP_mgl,0.005,median,LMP chem,pelagic
200,1997-07-22,10,M,turb_NTU,0.8,median,LMP chem,pelagic
200,1997-07-22,16,H,cond_uScm,76.7,median,LMP chem,pelagic
200,1997-07-22,16,H,H_M,2.2387211385683393e-6,median,LMP chem,pelagic
200,1997-07-22,16,H,TP_mgl,0.006,median,LMP chem,pelagic
200,1997-07-22,16,H,turb_NTU,0.7,median,LMP chem,pelagic
200,1997-08-11,4,E,alk_mglCaCO3,2.7,median,LMP chem,pelagic
200,1997-08-11,4,E,cond_uScm,77.4,median,LMP chem,pelagic
200,1997-08-11,4,E,H_M,2.1379620895022343e-7,median,LMP chem,pelagic
200,1997-08-11,4,E,TP_mgl,0.002,median,LMP chem,pelagic
200,1997-08-11,4,E,turb_NTU,0.5,median,LMP chem,pelagic
200,1997-08-11,10,M,cond_uScm,76.2,median,LMP chem,pelagic
200,1997-08-11,10,M,H_M,3.6307805477010137e-7,median,LMP chem,pelagic
200,1997-08-11,10,M,TP_mgl,0.01,median,LMP chem,pelagic
200,1997-08-11,10,M,turb_NTU,0.5,median,LMP chem,pelagic
200,1997-08-11,16,H,cond_uScm,77,median,LMP chem,pelagic
200,1997-08-11,16,H,H_M,8.709635899560823e-7,median,LMP chem,pelagic
200,1997-08-11,16,H,TP_mgl,0.009,median,LMP chem,pelagic
200,1997-08-11,16,H,turb_NTU,0.7,median,LMP chem,pelagic
200,1997-09-10,4,E,alk_mglCaCO3,4.1,median,LMP chem,pelagic
200,1997-09-10,4,E,cond_uScm,77.6,median,LMP chem,pelagic
200,1997-09-10,4,E,H_M,1.7782794100389237e-7,median,LMP chem,pelagic
200,1997-09-10,4,E,TP_mgl,0.005,median,LMP chem,pelagic
200,1997-09-10,4,E,turb_NTU,0.4,median,LMP chem,pelagic
200,1997-09-10,10,M,cond_uScm,77.5,median,LMP chem,pelagic
200,1997-09-10,10,M,H_M,5.495408738576251e-7,median,LMP chem,pelagic
200,1997-09-10,10,M,TP_mgl,0.003,median,LMP chem,pelagic
200,1997-09-10,10,M,turb_NTU,0.6,median,LMP chem,pelagic
200,1997-09-10,16,H,cond_uScm,77.3,median,LMP chem,pelagic
200,1997-09-10,16,H,H_M,5.888436553555888e-7,median,LMP chem,pelagic
200,1997-09-10,16,H,TP_mgl,0.004,median,LMP chem,pelagic
200,1997-09-10,16,H,turb_NTU,0.5,median,LMP chem,pelagic
200,1998-05-27,4,E,alk_mglCaCO3,2.9,median,LMP chem,pelagic
200,1998-05-27,4,E,cond_uScm,81,median,LMP chem,pelagic
